transaction_id,date,store_branch,customer_type,payment_method,num_items,total_amount,items
10407,2026-03-23 20:53,강남점,기존,카드,7,45000.0,"파스타,맥주,상추,감자칩,삼겹살,마늘,기저귀"
10503,2026-04-19 21:37,분당점,VIP,카드,7,41300.0,"파스타,소고기,식빵,우유,버터,생수,라면"
11072,2026-04-16 12:00,분당점,신규,모바일페이,12,62100.0,"커피,우유,식빵,파스타,계란,맥주,감자,버터,콜라,파스타소스,상추,기저귀"
11057,2026-04-23 21:37,분당점,기존,모바일페이,4,10600.0,"콜라,상추,맥주,감자칩"
10930,2026-05-16 18:08,강남점,기존,모바일페이,1,4100.0,사과
10780,2026-05-27 15:32,강남점,신규,카드,2,8800.0,"닭가슴살,콜라"
10201,2026-03-04 08:36,분당점,기존,카드,3,25900.0,"버터,기저귀,맥주"
10135,2026-03-04 14:54,홍대점,기존,현금,8,35100.0,"파스타,상추,감자칩,삼겹살,파스타소스,콜라,마늘,라면"
11052,2026-04-22 13:59,홍대점,VIP,모바일페이,5,34600.0,"계란,맥주,화장지,기저귀,라면"
10041,2026-03-29 10:12,분당점,VIP,카드,3,14400.0,"파스타,커피,크루아상"
11018,2026-05-16 19:52,홍대점,신규,현금,5,39100.0,"맥주,상추,삼겹살,마늘,기저귀"
10231,2026-03-06 13:13,강남점,기존,카드,2,4700.0,"파스타,감자칩"
10379,2026-05-26 20:47,홍대점,VIP,카드,2,7300.0,"파스타,파스타소스"
10289,2026-04-07 13:16,홍대점,기존,카드,3,10600.0,"감자칩,라면,계란"
10419,2026-03-08 18:42,홍대점,신규,카드,10,47500.0,"파스타,닭가슴살,상추,감자칩,삼겹살,버터,파스타소스,콜라,마늘,커피"
10392,2026-05-09 16:31,잠실점,기존,모바일페이,1,9100.0,세제
10593,2026-05-15 11:26,잠실점,기존,현금,5,21900.0,"계란,바나나,파스타소스,커피,크루아상"
11087,2026-05-29 11:33,잠실점,기존,카드,5,18800.0,"계란,시리얼,생수,라면,크루아상"
10648,2026-03-27 17:07,잠실점,VIP,카드,4,26400.0,"우유,기저귀,라면,맥주"
10521,2026-05-21 08:37,홍대점,기존,카드,3,11900.0,"우유,시리얼,계란"
10065,2026-03-30 13:28,강남점,신규,현금,6,37900.0,"우유,시리얼,콜라,기저귀,커피,크루아상"
10015,2026-03-28 16:07,분당점,기존,카드,2,2800.0,"양파,생수"
11065,2026-04-07 20:39,강남점,기존,모바일페이,2,10100.0,"라면,맥주"
10493,2026-04-10 09:40,홍대점,VIP,현금,4,22800.0,"감자칩,기저귀,라면,계란"
10380,2026-04-02 19:59,분당점,신규,카드,2,14000.0,"삼겹살,감자"
10188,2026-04-03 13:35,홍대점,기존,카드,4,20800.0,"세제,파스타,파스타소스,크루아상"
10764,2026-03-10 10:17,잠실점,신규,카드,5,21100.0,"계란,우유,시리얼,마늘,라면"
10217,2026-05-14 17:39,홍대점,기존,카드,3,11600.0,"화장지,마늘,감자칩"
10792,2026-05-07 18:42,홍대점,기존,현금,4,14500.0,"콜라,커피,감자칩,크루아상"
11077,2026-04-28 09:49,강남점,기존,카드,5,26500.0,"계란,우유,시리얼,세제,라면"
10879,2026-03-14 09:54,강남점,신규,카드,4,30700.0,"버터,소고기,계란,생수"
10338,2026-03-06 17:01,홍대점,기존,카드,3,8600.0,"콜라,감자,초콜릿"
10720,2026-05-05 18:06,강남점,VIP,모바일페이,4,20600.0,"상추,마늘,계란,삼겹살"
10296,2026-03-08 16:54,강남점,신규,카드,2,21200.0,"기저귀,맥주"
11017,2026-04-29 09:15,분당점,신규,모바일페이,6,38200.0,"치즈,맥주,상추,삼겹살,마늘,기저귀"
10456,2026-05-29 08:52,분당점,기존,모바일페이,2,8400.0,"커피,사과"
10816,2026-03-11 17:30,홍대점,기존,모바일페이,7,37100.0,"파스타,맥주,우유,시리얼,파스타소스,콜라,기저귀"
10270,2026-04-16 19:53,분당점,기존,카드,1,3700.0,크루아상
10996,2026-04-26 12:02,강남점,신규,카드,2,16300.0,"버터,삼겹살"
10202,2026-03-31 20:31,강남점,기존,카드,4,16800.0,"파스타,파스타소스,감자,사과"
10162,2026-03-29 10:07,분당점,기존,카드,2,20600.0,"기저귀,크루아상"
10730,2026-04-06 10:03,잠실점,기존,카드,12,61700.0,"버터,우유,라면,크루아상,식빵,콜라,파스타,맥주,파스타소스,기저귀,커피,시리얼"
10402,2026-03-08 14:22,홍대점,기존,카드,4,13900.0,"우유,커피,양파,초콜릿"
10703,2026-04-22 13:47,홍대점,기존,현금,2,26300.0,"시리얼,소고기"
11130,2026-03-05 11:47,잠실점,신규,모바일페이,8,35600.0,"파스타,계란,우유,시리얼,파스타소스,라면,커피,크루아상"
10566,2026-05-12 11:02,분당점,신규,모바일페이,1,12100.0,삼겹살
11022,2026-03-29 15:56,분당점,기존,카드,4,20600.0,"사과,시리얼,커피,크루아상"
11026,2026-05-08 10:17,홍대점,신규,모바일페이,3,21900.0,"우유,시리얼,기저귀"
11105,2026-04-28 11:59,홍대점,VIP,모바일페이,1,6500.0,커피
10206,2026-03-21 16:18,분당점,VIP,카드,1,7300.0,닭가슴살
10035,2026-03-23 09:34,잠실점,VIP,현금,4,15400.0,"파스타,파스타소스,감자칩,감자"
10776,2026-03-18 10:11,강남점,기존,카드,6,19500.0,"우유,시리얼,감자칩,콜라,커피,크루아상"
10509,2026-05-08 13:03,강남점,기존,카드,8,29000.0,"치즈,파스타,식빵,우유,시리얼,버터,파스타소스,양파"
11184,2026-05-16 16:02,강남점,기존,카드,2,21100.0,"기저귀,라면"
10092,2026-05-22 11:16,잠실점,VIP,현금,5,28100.0,"감자칩,삼겹살,콜라,커피,크루아상"
10898,2026-05-16 13:36,분당점,신규,카드,2,8200.0,"우유,시리얼"
10565,2026-03-31 16:43,분당점,기존,카드,3,15300.0,"라면,커피,크루아상"
10777,2026-05-03 15:05,분당점,기존,모바일페이,3,29800.0,"치즈,소고기,파스타소스"
10242,2026-03-11 20:46,분당점,기존,카드,6,35700.0,"파스타,계란,맥주,우유,파스타소스,기저귀"
10014,2026-04-30 10:45,잠실점,신규,카드,9,40700.0,"식빵,감자,우유,상추,삼겹살,버터,마늘,커피,크루아상"
10316,2026-05-22 18:24,강남점,신규,모바일페이,5,19600.0,"파스타,초콜릿,파스타소스,커피,크루아상"
10601,2026-04-20 11:25,분당점,신규,카드,6,22000.0,"계란,시리얼,감자칩,콜라,마늘,커피"
10388,2026-05-17 18:17,홍대점,VIP,카드,2,8400.0,"파스타소스,계란"
10167,2026-05-05 09:18,홍대점,VIP,카드,4,28600.0,"닭가슴살,화장지,커피,크루아상"
10841,2026-05-11 15:09,잠실점,VIP,카드,2,20900.0,"기저귀,맥주"
10021,2026-05-04 08:26,잠실점,신규,현금,4,12500.0,"상추,맥주,사과,생수"
10647,2026-03-10 13:10,분당점,신규,현금,7,41600.0,"파스타,맥주,파스타소스,콜라,기저귀,커피,크루아상"
11155,2026-03-31 21:21,강남점,VIP,카드,6,44500.0,"감자칩,삼겹살,사과,콜라,기저귀,커피"
10832,2026-04-29 08:12,홍대점,기존,모바일페이,5,24400.0,"파스타,시리얼,파스타소스,생수,세제"
10563,2026-05-14 19:49,강남점,신규,현금,3,14100.0,"우유,커피,크루아상"
11171,2026-05-21 12:23,분당점,신규,카드,3,10600.0,"우유,시리얼,생수"
10687,2026-03-18 15:16,잠실점,기존,카드,1,1300.0,콜라
10958,2026-04-02 16:14,강남점,VIP,카드,7,20800.0,"치즈,식빵,감자,우유,감자칩,버터,콜라"
10190,2026-05-02 18:42,홍대점,신규,카드,6,28000.0,"맥주,식빵,우유,시리얼,요거트,커피"
10976,2026-04-26 09:04,분당점,기존,카드,5,17500.0,"파스타,요거트,사과,파스타소스,크루아상"
10700,2026-04-08 14:39,강남점,신규,모바일페이,6,42000.0,"맥주,상추,삼겹살,버터,마늘,기저귀"
10511,2026-05-22 18:09,잠실점,기존,모바일페이,3,13400.0,"커피,양파,크루아상"
11083,2026-04-04 10:59,홍대점,기존,모바일페이,1,17600.0,기저귀
10475,2026-04-23 17:45,홍대점,신규,현금,7,27300.0,"치즈,파스타,감자칩,초콜릿,파스타소스,콜라,화장지"
10857,2026-04-18 12:43,홍대점,VIP,카드,7,27700.0,"계란,식빵,우유,감자칩,버터,파스타소스,라면"
10748,2026-03-23 08:51,분당점,신규,모바일페이,2,6900.0,"우유,사과"
10253,2026-05-15 21:38,잠실점,신규,모바일페이,4,23000.0,"파스타,파스타소스,화장지,크루아상"
10022,2026-03-08 18:39,잠실점,기존,현금,3,10900.0,"파스타,파스타소스,감자"
10460,2026-04-27 18:08,잠실점,기존,모바일페이,6,25800.0,"계란,요거트,상추,삼겹살,초콜릿,마늘"
10277,2026-03-12 15:56,분당점,기존,현금,1,1300.0,생수
10956,2026-03-25 17:26,분당점,신규,카드,5,22900.0,"계란,우유,라면,커피,크루아상"
10386,2026-03-06 20:40,강남점,신규,카드,6,23300.0,"계란,감자칩,콜라,라면,커피,크루아상"
10806,2026-05-23 21:30,분당점,기존,모바일페이,3,25300.0,"기저귀,맥주,식빵"
10344,2026-03-26 12:36,잠실점,기존,모바일페이,4,27600.0,"우유,시리얼,소고기,감자칩"
10770,2026-04-28 12:04,홍대점,신규,모바일페이,3,24900.0,"우유,기저귀,맥주"
10131,2026-03-30 09:58,잠실점,기존,모바일페이,8,35900.0,"계란,맥주,감자,상추,감자칩,삼겹살,콜라,라면"
10872,2026-04-07 19:17,잠실점,VIP,현금,8,43000.0,"맥주,상추,삼겹살,콜라,마늘,생수,기저귀,크루아상"
11124,2026-05-24 09:40,홍대점,기존,모바일페이,1,3600.0,초콜릿
10088,2026-05-17 09:47,홍대점,기존,카드,6,52800.0,"소고기,계란,화장지,기저귀,라면,양파"
10331,2026-04-23 17:10,잠실점,기존,카드,7,36100.0,"계란,맥주,요거트,감자칩,콜라,기저귀,라면"
10467,2026-04-04 12:21,강남점,기존,카드,3,14600.0,"라면,커피,계란"
10122,2026-03-27 13:50,강남점,기존,모바일페이,4,13100.0,"우유,시리얼,콜라,상추"
11045,2026-05-20 16:45,강남점,기존,카드,5,36500.0,"파스타,맥주,파스타소스,기저귀,커피"
11096,2026-05-05 14:23,홍대점,기존,카드,1,17200.0,소고기
11131,2026-03-15 16:45,분당점,기존,카드,5,17400.0,"식빵,우유,감자칩,버터,콜라"
10861,2026-03-31 08:35,강남점,기존,모바일페이,9,58300.0,"맥주,식빵,우유,시리얼,상추,삼겹살,마늘,기저귀,화장지"
11127,2026-03-24 18:30,홍대점,기존,카드,2,3600.0,"콜라,감자칩"
