applicant_id,age,annual_income,employment_years,credit_score,home_ownership,loan_purpose,loan_amount,loan_term_months,interest_rate,debt_to_income_ratio,loan_to_income_ratio,num_credit_lines,previous_defaults,is_default
201048,44,27300000.0,4.4,588.0,MORTGAGE,교육,22940000.0,36,15.19,0.68,0.84,2,1,0
200776,58,56870000.0,8.4,696.0,RENT,부채통합,3090000.0,36,12.07,0.113,0.054,2,0,1
200427,36,91280000.0,9.9,771.0,RENT,의료비,9150000.0,36,8.34,0.264,0.1,7,0,0
200542,51,90560000.0,6.0,602.0,RENT,사업자금,2350000.0,12,15.33,0.167,0.026,2,0,0
200751,54,32560000.0,12.5,594.0,RENT,주택개선,5440000.0,48,14.53,0.117,0.167,7,0,1
200763,58,35050000.0,16.0,732.0,RENT,기타,21570000.0,36,10.35,0.478,0.615,5,2,0
200163,58,,12.6,730.0,MORTGAGE,기타,230030000.0,12,9.93,0.256,0.348,1,1,0
200150,28,98270000.0,6.0,734.0,OWN,교육,5640000.0,12,9.51,0.28,0.057,8,2,0
200227,41,32160000.0,8.9,605.0,RENT,기타,1000000.0,12,13.45,0.335,0.031,6,0,1
200866,49,70610000.0,3.4,726.0,RENT,사업자금,12240000.0,12,10.8,0.345,0.173,6,3,0
200968,69,27880000.0,9.1,604.0,OWN,교육,1000000.0,12,14.42,0.149,0.036,6,0,0
200901,29,,3.6,747.0,MORTGAGE,의료비,11840000.0,12,9.92,0.27,0.25,7,0,0
200700,40,48530000.0,3.5,781.0,MORTGAGE,자동차구입,9630000.0,36,8.96,0.325,0.198,3,0,0
200602,52,50230000.0,0.0,698.0,MORTGAGE,사업자금,12730000.0,48,10.29,0.16,0.253,4,0,0
200218,39,79170000.0,10.8,626.0,RENT,사업자금,12490000.0,48,13.18,0.283,0.158,5,0,0
200818,35,34210000.0,14.9,666.0,RENT,의료비,7430000.0,36,12.77,0.289,0.217,3,1,0
200221,47,24020000.0,9.7,651.0,MORTGAGE,기타,6560000.0,48,14.75,0.321,0.273,6,0,0
200214,50,101940000.0,10.3,680.0,RENT,교육,14050000.0,24,11.36,0.209,0.138,7,0,0
201105,45,712730000.0,2.3,648.0,RENT,기타,6020000.0,12,10.57,0.22,0.125,6,1,0
200908,54,45710000.0,8.3,689.0,MORTGAGE,교육,21020000.0,36,12.16,0.33,0.46,4,3,0
200395,43,29800000.0,2.9,609.0,RENT,사업자금,4590000.0,12,11.46,0.131,0.154,2,0,0
200368,47,26740000.0,13.0,764.0,RENT,사업자금,8620000.0,60,8.96,0.288,0.322,7,0,0
200925,64,23060000.0,12.1,700.0,OWN,교육,17740000.0,24,8.95,0.444,0.769,2,1,0
200013,65,42960000.0,0.0,809.0,MORTGAGE,자동차구입,2570000.0,12,7.48,0.317,0.06,4,0,0
201098,45,15000000.0,11.4,470.0,MORTGAGE,주택개선,18270000.0,36,19.88,0.942,1.218,2,0,1
200235,52,,9.2,715.0,RENT,부채통합,9970000.0,60,9.96,,0.237,5,1,0
200696,65,,4.7,537.0,RENT,사업자금,25130000.0,12,15.09,0.337,0.43,3,0,0
201116,23,32280000.0,4.7,683.0,RENT,의료비,8310000.0,12,10.79,0.277,0.257,2,0,0
201052,52,56310000.0,8.1,488.0,MORTGAGE,교육,25020000.0,12,17.2,0.399,0.444,4,0,1
200064,33,75520000.0,11.5,605.0,OWN,교육,14760000.0,48,15.26,0.258,0.195,5,2,0
200735,67,17460000.0,12.0,684.0,RENT,사업자금,7040000.0,48,11.6,0.317,0.403,3,0,0
201024,58,27040000.0,10.3,611.0,RENT,주택개선,12450000.0,12,14.37,0.391,0.46,4,0,0
200965,33,62300000.0,5.2,584.0,RENT,자동차구입,26860000.0,12,13.8,0.355,0.431,4,1,1
200608,58,35150000.0,7.2,646.0,OWN,주택개선,13330000.0,36,15.0,0.378,0.379,1,0,0
200014,22,60240000.0,0.5,682.0,RENT,기타,19400000.0,36,13.09,0.293,0.322,9,0,0
200840,32,31220000.0,0.0,753.0,RENT,주택개선,18170000.0,48,9.2,,0.582,3,0,0
200436,60,75400000.0,,469.0,RENT,기타,7090000.0,60,15.4,0.228,0.094,0,0,0
200018,60,60870000.0,8.4,664.0,OWN,기타,21890000.0,36,11.56,0.193,0.36,1,0,0
200765,38,34560000.0,5.9,530.0,RENT,사업자금,5870000.0,12,14.45,0.169,0.17,5,0,1
200349,57,56820000.0,14.0,705.0,RENT,교육,6420000.0,12,10.99,0.165,0.113,8,1,0
200208,47,84890000.0,7.4,663.0,OWN,사업자금,6470000.0,48,12.56,0.162,0.076,1,0,0
200342,44,86670000.0,10.7,570.0,RENT,부채통합,2870000.0,36,13.94,0.201,0.033,6,0,1
200345,41,29330000.0,14.7,686.0,MORTGAGE,교육,4690000.0,36,10.74,0.147,0.16,4,0,0
201065,52,40570000.0,7.7,668.0,OWN,의료비,1000000.0,36,12.59,0.138,0.025,5,0,0
201092,38,71550000.0,10.0,715.0,RENT,교육,18390000.0,24,12.38,0.294,0.257,5,2,0
200552,56,86510000.0,6.1,821.0,MORTGAGE,교육,6600000.0,12,9.87,0.169,0.076,3,0,0
200599,50,15000000.0,12.2,768.0,OWN,자동차구입,5000000.0,60,9.17,0.477,0.333,4,0,0
200033,46,97800000.0,12.4,501.0,MORTGAGE,주택개선,11770000.0,24,17.86,0.238,0.12,5,0,0
200373,30,72230000.0,0.5,739.0,RENT,부채통합,5330000.0,12,9.28,0.381,0.074,4,0,0
200658,27,36630000.0,1.0,655.0,MORTGAGE,부채통합,14400000.0,48,10.66,0.36,0.393,2,0,0
200173,50,15800000.0,0.0,664.0,RENT,의료비,9420000.0,36,12.35,0.418,0.596,4,0,0
200409,58,22220000.0,12.1,680.0,OWN,의료비,232000000.0,12,11.13,0.302,0.32,8,0,0
201051,64,33500000.0,5.5,563.0,RENT,자동차구입,8800000.0,24,14.92,0.27,0.263,7,0,0
201135,43,37460000.0,9.8,665.0,RENT,부채통합,4320000.0,48,11.8,0.358,0.115,5,0,0
200201,41,55100000.0,1.4,837.0,MORTGAGE,의료비,4080000.0,36,7.49,0.23,0.074,8,0,0
200861,66,26250000.0,1.3,554.0,MORTGAGE,의료비,5550000.0,24,15.28,0.399,0.211,3,0,1
201110,30,64990000.0,2.8,641.0,MORTGAGE,교육,7160000.0,24,11.84,0.235,0.11,2,0,0
201093,32,33500000.0,0.0,628.0,RENT,자동차구입,12720000.0,60,11.65,0.427,0.38,7,0,0
201120,29,24620000.0,0.6,573.0,MORTGAGE,사업자금,1000000.0,24,13.13,0.267,0.041,3,0,1
200490,26,55620000.0,12.7,570.0,RENT,부채통합,11550000.0,48,14.45,0.158,0.208,3,2,1
201118,30,37140000.0,0.0,709.0,OWN,주택개선,10220000.0,36,12.08,0.273,0.275,2,0,0
200213,24,28670000.0,4.4,593.0,RENT,부채통합,2850000.0,24,14.57,0.169,0.099,4,0,0
200134,41,90820000.0,11.8,607.0,OWN,부채통합,249590000.0,48,11.41,0.264,0.261,7,0,0
200061,34,32030000.0,10.9,646.0,RENT,자동차구입,2370000.0,24,12.38,0.274,0.074,2,0,0
200691,67,53530000.0,8.0,661.0,RENT,교육,6330000.0,36,10.37,0.191,0.118,5,1,0
200027,69,123440000.0,7.6,497.0,RENT,교육,8740000.0,12,15.23,0.211,0.071,5,0,1
200101,54,38230000.0,13.1,704.0,MORTGAGE,기타,22190000.0,12,10.46,0.579,0.58,3,0,0
200975,33,24390000.0,6.4,496.0,OWN,기타,11960000.0,12,14.96,0.227,0.49,3,0,1
200777,59,71060000.0,11.4,587.0,RENT,교육,34140000.0,48,13.06,0.289,0.48,6,0,1
200789,38,30230000.0,0.0,602.0,RENT,자동차구입,21600000.0,12,16.84,0.513,0.715,2,1,0
200521,29,19060000.0,7.8,698.0,RENT,의료비,2790000.0,60,11.87,0.224,0.146,4,0,0
200364,60,24600000.0,3.5,652.0,OWN,주택개선,7120000.0,36,11.92,0.313,0.289,5,0,0
200310,52,97280000.0,13.6,629.0,RENT,사업자금,8290000.0,48,14.57,0.104,0.085,6,0,1
200796,29,28020000.0,5.9,837.0,RENT,교육,4320000.0,24,8.12,0.249,0.154,2,2,0
200829,32,27630000.0,0.0,544.0,OWN,부채통합,17090000.0,48,15.18,0.541,0.619,4,0,1
200545,22,38010000.0,,710.0,RENT,사업자금,9930000.0,48,12.87,0.322,0.261,4,0,0
200940,56,33020000.0,9.5,621.0,RENT,사업자금,7670000.0,36,12.8,0.36,0.232,2,0,0
200442,64,89110000.0,8.9,615.0,OWN,주택개선,33880000.0,24,13.39,0.254,0.38,5,1,0
200648,61,15000000.0,6.1,455.0,OWN,사업자금,22480000.0,60,17.13,0.912,1.499,6,0,1
201004,61,59110000.0,11.8,640.0,RENT,교육,2700000.0,36,13.37,0.027,0.046,3,0,0
200477,29,31890000.0,5.8,653.0,MORTGAGE,부채통합,14190000.0,36,10.83,0.297,0.445,8,0,0
201047,35,25710000.0,3.4,701.0,RENT,의료비,20720000.0,24,11.56,0.664,0.806,3,0,0
200063,40,47280000.0,6.8,601.0,RENT,기타,9480000.0,48,12.97,0.248,0.201,6,0,0
200484,34,31310000.0,5.2,641.0,RENT,자동차구입,4540000.0,36,12.79,,0.145,8,0,0
201027,30,38780000.0,10.4,637.0,RENT,부채통합,8720000.0,48,13.89,0.218,0.225,4,1,0
200053,68,53180000.0,0.0,646.0,RENT,교육,5540000.0,60,12.95,0.196,0.104,1,0,0
200243,63,58840000.0,7.2,713.0,MORTGAGE,사업자금,3750000.0,36,10.12,0.148,0.064,4,0,0
200036,60,76250000.0,8.8,779.0,OWN,주택개선,21360000.0,36,9.36,0.409,0.28,3,0,0
200739,40,45090000.0,7.9,521.0,RENT,의료비,3660000.0,36,15.88,0.226,0.081,3,1,0
200121,43,39790000.0,2.5,674.0,RENT,의료비,26090000.0,48,13.12,0.424,0.656,6,0,0
201143,54,52040000.0,3.1,558.0,RENT,부채통합,2500000.0,24,15.5,0.356,0.048,4,2,1
201020,37,21000000.0,11.1,694.0,RENT,부채통합,6940000.0,36,10.29,0.207,0.33,4,0,0
200045,63,33260000.0,2.7,740.0,MORTGAGE,교육,18200000.0,60,10.85,0.366,0.547,8,0,0
200837,43,31860000.0,6.9,733.0,OWN,주택개선,21970000.0,12,9.51,0.489,0.69,6,0,0
200077,51,32490000.0,0.0,588.0,MORTGAGE,사업자금,11330000.0,60,16.13,0.335,0.349,3,0,0
200369,61,71940000.0,3.8,588.0,OWN,사업자금,2720000.0,48,13.47,0.337,0.038,4,0,1
200907,39,49590000.0,3.4,549.0,MORTGAGE,사업자금,20460000.0,12,12.86,0.34,0.413,6,0,0
200268,35,98790000.0,4.7,550.0,RENT,부채통합,5940000.0,24,15.82,0.192,0.06,6,1,0
200729,55,42680000.0,0.0,659.0,RENT,자동차구입,6550000.0,36,13.48,0.223,0.153,3,0,1
200445,50,57990000.0,3.7,567.0,RENT,의료비,6230000.0,36,15.43,0.06,0.107,5,1,1
200504,47,48130000.0,10.7,670.0,RENT,주택개선,4260000.0,24,12.38,0.279,0.089,4,0,0
201058,35,76050000.0,2.6,729.0,OWN,자동차구입,18020000.0,36,10.44,0.119,0.237,5,1,0
201034,24,26570000.0,0.0,707.0,OWN,자동차구입,21410000.0,12,13.03,0.491,0.806,6,0,0
200286,42,25570000.0,6.6,700.0,RENT,자동차구입,25500000.0,24,13.13,0.711,0.997,5,1,0
200296,42,31590000.0,11.7,655.0,OWN,주택개선,29310000.0,36,12.6,0.489,0.928,3,0,0
200626,48,73420000.0,4.3,567.0,RENT,부채통합,15680000.0,36,12.38,0.334,0.214,5,0,0
200278,47,25280000.0,0.0,659.0,RENT,부채통합,5380000.0,60,11.01,0.339,0.213,3,2,0
201136,51,38070000.0,,589.0,RENT,교육,3620000.0,36,13.24,0.218,0.095,1,0,0
200485,64,66700000.0,3.0,726.0,MORTGAGE,사업자금,3650000.0,36,8.98,0.2,0.055,4,0,0
200183,68,64850000.0,16.9,638.0,RENT,자동차구입,3460000.0,12,11.69,0.189,0.053,7,0,1
200971,37,33440000.0,21.9,668.0,OWN,주택개선,11080000.0,12,12.99,0.269,0.331,4,1,0
200068,31,67380000.0,8.0,841.0,OWN,교육,15330000.0,48,8.19,0.346,0.228,9,0,0
200685,43,29420000.0,12.3,665.0,RENT,부채통합,5600000.0,24,12.45,0.237,0.19,3,0,0
200701,57,52560000.0,11.0,638.0,RENT,기타,3190000.0,24,12.36,0.276,0.061,6,0,0
200037,55,74100000.0,2.0,790.0,MORTGAGE,자동차구입,5230000.0,24,8.82,0.087,0.071,6,0,0
200003,54,48460000.0,0.0,592.0,RENT,자동차구입,23900000.0,60,14.46,0.385,0.493,2,0,1
200755,57,43050000.0,0.0,619.0,MORTGAGE,기타,50960000.0,12,12.99,0.656,1.184,6,0,0
200509,32,18030000.0,1.2,844.0,OWN,기타,10210000.0,36,6.87,0.394,0.566,3,0,0
200498,61,32980000.0,11.3,752.0,MORTGAGE,주택개선,19610000.0,36,9.99,0.401,0.595,7,0,0
200309,28,69840000.0,7.5,632.0,MORTGAGE,주택개선,19300000.0,60,12.39,0.279,0.276,4,0,0
200142,54,65860000.0,10.4,740.0,RENT,주택개선,5570000.0,60,10.85,0.214,0.085,3,0,0
200865,67,15000000.0,9.4,557.0,MORTGAGE,주택개선,27990000.0,36,16.5,1.089,1.866,2,0,0
200184,64,40370000.0,13.6,525.0,RENT,부채통합,10300000.0,24,20.22,0.203,0.255,5,1,1
200659,30,24090000.0,13.5,692.0,RENT,의료비,15020000.0,24,9.33,0.459,0.623,4,0,0
201011,54,31430000.0,1.2,764.0,MORTGAGE,사업자금,8900000.0,48,8.94,0.306,0.283,3,0,0
200913,26,54640000.0,9.7,667.0,MORTGAGE,교육,15250000.0,24,11.23,0.279,0.279,2,1,0
200849,60,36890000.0,13.0,587.0,MORTGAGE,사업자금,26770000.0,48,15.58,0.424,0.726,4,0,1
200512,43,69970000.0,3.3,629.0,MORTGAGE,의료비,8570000.0,48,14.8,0.317,0.122,6,0,0
200732,47,51550000.0,13.2,656.0,RENT,주택개선,5550000.0,48,11.08,0.22,0.108,2,0,0
200997,47,30730000.0,14.4,605.0,MORTGAGE,부채통합,15550000.0,36,15.58,0.488,0.506,6,0,0
200888,64,59220000.0,5.3,701.0,RENT,자동차구입,10660000.0,60,10.69,0.239,0.18,4,0,0
200118,68,17950000.0,10.1,484.0,RENT,기타,14790000.0,12,15.86,0.672,0.824,9,0,1
201026,24,90970000.0,17.9,588.0,MORTGAGE,부채통합,9680000.0,48,14.8,0.304,0.106,4,2,1
200114,61,48720000.0,10.3,673.0,RENT,사업자금,3180000.0,24,11.35,0.163,0.065,5,0,0
200546,42,31850000.0,10.7,633.0,RENT,교육,7560000.0,24,12.06,0.24,0.237,2,0,0
200166,48,101230000.0,0.0,648.0,MORTGAGE,교육,11090000.0,48,12.11,0.307,0.11,5,0,0
200185,49,43750000.0,10.5,,OWN,사업자금,17110000.0,60,9.76,0.365,0.391,6,0,0
200275,29,83450000.0,2.2,628.0,OWN,사업자금,4240000.0,24,12.93,0.21,0.051,4,0,0
201002,42,110180000.0,6.7,522.0,RENT,사업자금,20590000.0,36,16.27,0.223,0.187,4,0,1
200705,42,137470000.0,10.9,779.0,MORTGAGE,기타,8200000.0,12,8.88,0.341,0.06,4,1,0
201025,46,35500000.0,7.1,606.0,RENT,자동차구입,13650000.0,60,13.57,0.416,0.385,6,3,0
200384,49,106560000.0,4.5,,RENT,부채통합,41040000.0,48,12.17,0.455,0.385,2,1,0
200562,54,38960000.0,13.7,826.0,MORTGAGE,교육,4780000.0,48,5.7,0.1,0.123,7,0,0
200863,68,37380000.0,14.3,522.0,RENT,자동차구입,4330000.0,48,18.48,0.268,0.116,5,0,1
201045,64,33550000.0,5.8,738.0,RENT,부채통합,12960000.0,36,9.66,0.437,0.386,5,0,0
200177,69,24640000.0,6.6,590.0,RENT,기타,12600000.0,12,13.74,0.404,0.511,5,0,1
200380,33,32400000.0,3.8,490.0,OWN,기타,6040000.0,24,16.3,0.285,0.186,2,0,1
201017,36,57940000.0,7.1,799.0,OWN,부채통합,14610000.0,60,7.38,0.235,0.252,4,0,0
200520,36,42440000.0,5.9,586.0,OWN,자동차구입,6330000.0,24,13.94,0.191,0.149,5,0,0
200831,22,29440000.0,10.5,735.0,MORTGAGE,사업자금,19580000.0,48,9.78,0.487,0.665,2,0,0
200508,33,61470000.0,12.9,788.0,RENT,자동차구입,27300000.0,24,6.22,0.336,0.444,3,0,0
200414,60,61430000.0,5.9,790.0,MORTGAGE,의료비,17770000.0,36,10.01,0.262,0.289,6,2,0
200623,26,39670000.0,0.0,578.0,RENT,사업자금,18330000.0,60,13.78,0.437,0.462,5,1,1
200873,0,32200000.0,4.1,442.0,OWN,부채통합,36610000.0,60,18.29,0.844,1.137,4,0,0
200859,47,133420000.0,8.1,556.0,OWN,교육,11430000.0,24,17.29,0.2,0.086,8,1,0
200642,69,67440000.0,0.0,804.0,RENT,교육,12520000.0,48,6.67,0.282,0.186,4,0,0
200259,40,26100000.0,3.4,671.0,RENT,교육,3230000.0,60,9.3,0.164,0.124,8,1,0
200835,56,24630000.0,14.9,593.0,MORTGAGE,교육,13390000.0,48,14.02,0.4,0.544,3,1,0
200663,67,26240000.0,13.3,687.0,OWN,부채통합,7930000.0,36,10.91,0.234,0.302,3,3,0
200338,36,66250000.0,12.7,655.0,MORTGAGE,자동차구입,12870000.0,36,9.65,0.229,0.194,6,0,0
200399,63,,15.5,519.0,MORTGAGE,부채통합,10770000.0,36,16.71,0.254,0.156,5,0,1
200606,58,41500000.0,1.9,811.0,OWN,교육,5120000.0,48,7.51,0.311,0.123,0,1,0
200481,64,84560000.0,0.0,596.0,MORTGAGE,부채통합,10950000.0,36,16.57,,0.129,3,0,1
201144,29,,8.7,635.0,MORTGAGE,주택개선,12080000.0,12,13.21,0.315,0.39,4,0,0
200918,57,50110000.0,4.6,623.0,OWN,자동차구입,12360000.0,48,11.96,0.254,0.247,3,0,0
201018,31,37160000.0,0.0,632.0,RENT,교육,12100000.0,48,11.13,0.331,0.326,4,1,1
200876,52,53660000.0,4.8,550.0,MORTGAGE,주택개선,7060000.0,48,15.43,0.322,0.132,2,0,0
200660,30,93230000.0,8.1,637.0,RENT,교육,9360000.0,12,13.48,0.251,0.1,6,1,0
201022,55,57510000.0,8.9,657.0,RENT,기타,13770000.0,36,10.9,0.461,0.239,4,0,0
200790,36,115790000.0,7.9,,OWN,자동차구입,15720000.0,48,12.12,0.129,0.136,6,0,0
200257,27,45640000.0,5.6,587.0,RENT,부채통합,4560000.0,36,12.89,0.242,0.1,6,0,0
200969,46,35410000.0,0.0,637.0,MORTGAGE,부채통합,21010000.0,36,10.72,0.54,0.593,5,1,1
200953,58,67220000.0,3.6,733.0,RENT,의료비,12270000.0,36,11.71,0.264,0.183,7,0,0
