driver_id,avg_speed_kmh,mileage_km,night_driving_ratio,hard_brake_count,hard_accel_count,phone_usage_minutes,years_licensed,claim_filed
17305,110.83,13517.6,0.766,11.0,12.0,18.87,22.72,1
19180,84.62,16375.1,0.3141,7.0,6.0,12.26,23.0,0
19717,65.01,15411.7,0.2472,5.0,5.0,6.93,23.07,0
18105,68.71,15090.7,0.2907,6.0,5.0,12.12,36.67,0
17723,86.05,12477.4,0.3804,6.0,5.0,13.64,27.69,0
15210,71.87,17304.7,0.3535,8.0,6.0,13.74,34.96,0
16359,60.12,12616.9,0.1711,2.0,4.0,3.86,32.7,0
14730,53.9,11783.3,0.0888,2.0,2.0,3.38,1.47,0
19730,58.21,10941.4,0.1734,3.0,2.0,6.32,2.9,1
16307,55.09,16735.7,0.0645,2.0,1.0,2.8,32.68,0
14904,81.92,12763.2,0.3213,7.0,5.0,8.3,18.48,0
15860,94.44,16840.9,0.3892,8.0,7.0,18.72,29.95,0
15620,54.88,8671.5,0.2002,3.0,3.0,5.12,12.75,0
19278,81.32,15299.4,0.3478,7.0,4.0,11.13,17.32,1
14801,68.91,14259.3,0.1703,4.0,2.0,4.07,33.27,0
13182,416.75,-4985.8,-2.1063,152.8,106.2,-99.95,-13.79,1
13731,59.52,15706.9,0.231,6.0,5.0,11.75,30.37,0
15026,44.4,12991.7,0.0663,1.0,1.0,1.83,8.79,0
10548,63.31,19006.3,0.3167,5.0,4.0,11.12,35.3,0
16009,70.62,12386.7,0.1481,4.0,2.0,8.36,28.88,0
11561,60.5,12149.8,0.2561,3.0,4.0,11.42,28.51,0
18748,75.83,14917.1,0.3736,6.0,4.0,8.29,26.7,0
11487,78.55,12876.6,0.4488,6.0,6.0,17.54,28.49,0
10939,88.59,10985.2,0.3939,7.0,7.0,18.34,11.01,0
14215,77.28,17538.4,0.4093,5.0,7.0,11.76,29.85,0
15782,94.46,11324.0,0.3563,10.0,8.0,18.18,3.68,1
19766,45.3,16824.7,0.106,0.0,0.0,0.0,19.99,0
16974,45.05,13101.6,0.1044,3.0,2.0,3.49,15.36,1
19580,103.51,13841.2,0.4994,12.0,9.0,23.21,34.4,1
15941,46.03,16060.9,0.0,0.0,0.0,2.94,19.44,0
16817,92.88,15338.8,0.5885,9.0,9.0,25.85,36.03,1
16493,60.86,14821.4,0.1567,1.0,1.0,4.94,27.72,0
14526,65.3,16812.8,0.4266,6.0,5.0,9.22,24.01,0
10252,41.66,10092.2,0.0661,0.0,2.0,4.02,12.67,0
19309,70.65,17220.1,0.3558,5.0,5.0,4.39,31.39,0
15689,73.45,17649.3,0.3759,5.0,4.0,10.48,29.22,0
11064,62.07,6415.2,0.2595,2.0,2.0,7.36,8.39,0
11471,53.31,12367.6,0.0174,1.0,2.0,4.1,19.4,0
19787,49.72,13723.4,0.1743,2.0,1.0,2.19,23.91,0
12905,80.48,6771.7,0.3766,4.0,6.0,10.49,8.05,0
12699,72.01,11008.2,0.2777,5.0,3.0,12.85,15.25,0
16746,89.84,20151.1,0.4352,7.0,4.0,15.49,36.97,0
16711,74.76,12605.8,0.4133,5.0,5.0,12.0,4.39,1
11169,45.03,17144.2,0.0196,0.0,0.0,2.99,34.7,0
10154,83.76,13472.4,0.5035,9.0,7.0,18.52,13.61,0
17725,69.56,7814.7,0.3432,6.0,5.0,11.1,4.82,1
15632,96.63,11805.2,0.5055,9.0,8.0,20.79,16.34,0
19421,78.5,15930.8,0.2892,5.0,4.0,14.23,27.07,1
18215,83.31,10807.5,0.3721,6.0,6.0,14.08,2.01,1
15383,61.7,9441.3,0.2217,5.0,6.0,7.63,12.98,0
14047,91.93,14612.4,0.5791,9.0,8.0,17.08,15.22,0
19140,74.34,8473.3,0.4061,6.0,7.0,10.96,18.09,1
15448,74.84,12715.6,0.4337,7.0,8.0,18.42,25.22,0
18750,68.74,9664.5,0.2687,6.0,4.0,11.02,3.41,0
10519,72.69,16497.1,0.2489,5.0,3.0,6.96,14.03,0
16724,47.98,17223.6,0.1227,3.0,2.0,5.15,38.07,0
12014,84.24,14927.7,0.2351,6.0,4.0,10.59,14.16,1
12528,-4.06,98290.9,-1.5598,60.6,-17.3,-39.83,92.83,1
14863,64.67,8639.5,0.3308,3.0,4.0,10.42,13.06,0
11751,49.97,19301.3,0.1889,2.0,2.0,4.36,38.04,0
19319,79.69,7533.5,0.4246,7.0,5.0,10.57,9.39,1
18640,61.32,10472.0,0.1741,3.0,1.0,7.46,22.92,1
16453,57.75,15640.3,0.1585,2.0,1.0,1.15,26.46,0
18941,63.87,17542.7,0.1053,3.0,1.0,9.09,30.14,0
11099,68.31,17562.5,0.2374,5.0,4.0,8.4,21.31,0
19999,65.76,14286.1,0.3281,5.0,5.0,11.13,28.98,0
19754,56.5,10072.2,0.2297,3.0,3.0,2.79,11.64,0
18063,78.61,14781.2,0.4009,7.0,5.0,9.56,18.45,0
14402,82.33,10725.6,0.4314,8.0,8.0,14.65,8.36,1
18329,68.37,10704.0,0.3658,7.0,5.0,12.06,3.22,1
17651,83.08,12434.8,0.4249,6.0,7.0,12.85,7.26,1
12917,105.27,7829.4,0.5455,10.0,10.0,20.52,5.66,1
17395,94.65,7024.1,0.5216,11.0,9.0,15.22,4.31,1
19627,65.29,9101.3,0.0619,2.0,2.0,5.68,10.94,0
12658,105.82,9912.4,0.7761,13.0,10.0,25.11,13.0,1
16443,70.51,9789.4,0.2237,4.0,5.0,10.13,19.99,0
11733,68.33,13845.1,0.2237,5.0,3.0,4.74,19.96,0
12862,62.23,15829.9,0.3656,4.0,3.0,11.11,17.82,0
15356,78.43,19132.5,0.3831,9.0,7.0,19.89,36.65,0
11984,91.06,8514.4,0.4312,9.0,7.0,16.61,3.8,1
11437,92.5,11376.2,0.3181,8.0,6.0,13.28,14.13,1
14632,63.78,9589.0,0.0298,1.0,0.0,0.0,2.51,1
19071,83.48,13477.8,0.338,8.0,4.0,20.65,11.68,0
12609,83.26,15044.5,0.3226,5.0,4.0,11.72,26.69,1
17445,53.01,7364.0,0.1678,2.0,1.0,11.19,3.83,1
15864,58.93,15759.0,0.1289,2.0,2.0,9.62,26.08,0
14154,81.01,17762.0,0.3225,6.0,3.0,12.07,35.86,0
19447,99.32,9450.0,0.685,12.0,11.0,18.38,6.97,1
10763,63.55,19788.5,0.1968,4.0,3.0,10.05,34.52,0
10664,81.03,13709.2,0.3719,9.0,6.0,15.99,34.31,0
19188,53.95,14992.0,0.1356,3.0,3.0,5.41,27.03,0
16219,89.03,11344.0,0.433,8.0,8.0,20.22,15.68,1
10606,94.69,11408.4,0.6647,14.0,9.0,25.25,24.26,0
13061,68.27,7403.8,0.2609,4.0,3.0,7.22,1.63,1
11381,76.64,9006.3,0.2949,5.0,4.0,7.47,6.62,1
14947,38.15,11472.1,0.2447,3.0,2.0,3.57,17.18,0
15171,65.45,11746.2,0.2072,4.0,3.0,11.24,19.04,0
18225,52.77,10314.0,0.0794,1.0,1.0,3.21,11.91,0
17678,63.31,10516.7,0.3631,7.0,5.0,9.23,1.91,1
10258,99.82,12033.1,0.5143,9.0,10.0,22.98,19.3,1
11517,70.57,12053.5,0.2346,3.0,3.0,9.4,19.5,1
11189,55.64,16763.0,0.0859,2.0,2.0,6.51,13.88,0
17944,77.17,11817.7,0.2967,7.0,5.0,12.1,28.97,0
10420,61.0,13332.7,0.2918,4.0,3.0,6.9,33.65,0
17893,64.26,13935.5,0.2632,5.0,4.0,8.62,32.6,0
16371,66.21,16228.0,0.0555,5.0,1.0,5.32,32.59,0
18946,55.27,7503.7,0.2432,5.0,3.0,6.67,1.16,1
15584,73.64,11047.2,0.3225,6.0,5.0,7.72,9.2,1
18390,77.17,18249.8,0.2444,6.0,7.0,11.11,34.48,0
10126,100.15,163916.7,0.2412,-46.2,56.2,318.15,95.16,0
14135,65.47,14995.6,0.2552,3.0,4.0,8.91,21.35,1
18447,63.11,14164.1,0.2242,4.0,3.0,5.9,32.82,0
14767,57.19,10022.2,0.2146,2.0,3.0,5.5,12.25,0
18520,55.57,7401.6,0.1664,5.0,3.0,10.23,7.28,0
15586,461.64,9729.3,-0.5983,186.8,156.4,391.86,13.14,0
15516,93.46,17914.4,0.4425,8.0,7.0,16.07,22.44,0
16696,495.37,160108.4,-2.9195,163.5,17.7,58.83,74.36,0
10331,68.71,16695.0,0.3288,4.0,5.0,7.77,39.04,0
10856,47.01,8698.8,0.2046,1.0,0.0,7.01,11.72,0
16043,72.46,11442.1,0.2333,6.0,5.0,12.41,1.28,1
14194,89.88,18325.8,0.3735,8.0,6.0,18.48,29.78,1
17036,90.39,12363.1,0.5272,10.0,8.0,16.92,23.25,1
10082,62.14,12143.1,0.249,3.0,2.0,5.86,18.48,0
19444,68.1,12213.7,0.3524,5.0,1.0,8.38,17.37,1
11576,-40.4,15582.6,0.2615,69.9,106.8,40.35,26.07,0
10775,75.21,14284.1,0.314,5.0,4.0,8.14,25.53,0
19867,86.15,17216.9,0.4475,6.0,5.0,10.9,32.66,0
16643,78.16,19297.5,0.3849,6.0,7.0,13.17,39.14,0
19423,62.57,16948.6,0.2784,4.0,3.0,10.16,25.24,0
17251,82.83,18182.5,0.1423,6.0,4.0,8.97,32.98,1
11416,73.3,8897.0,0.2042,5.0,3.0,7.0,8.15,1
19387,53.98,20365.9,0.0413,1.0,0.0,2.87,37.35,0
18423,46.63,15109.1,0.2104,5.0,2.0,6.29,22.39,0
14895,34.05,7784.9,0.0726,1.0,0.0,0.0,5.15,0
18287,63.72,6979.6,0.1552,2.0,1.0,7.45,2.91,0
15219,53.06,17471.7,0.0066,1.0,0.0,6.46,30.8,0
15763,69.76,8367.8,0.4192,7.0,7.0,13.01,24.2,0
10043,72.46,16537.0,0.2415,5.0,4.0,12.93,38.7,0
15406,68.34,9265.9,0.3207,4.0,4.0,11.96,19.83,0
14617,67.85,15282.0,0.2393,5.0,3.0,6.73,23.91,0
10114,44.14,13414.2,0.0388,0.0,0.0,0.0,18.38,0
10193,93.32,11694.0,0.487,8.0,7.0,14.64,13.27,1
10573,61.94,19769.4,0.1766,5.0,3.0,5.37,32.97,0
19571,75.55,11155.0,0.3161,7.0,5.0,9.78,6.82,1
18554,42.06,12839.0,0.1213,1.0,1.0,4.86,5.84,0
16934,56.77,11345.1,0.2423,4.0,2.0,5.83,9.64,0
15024,65.69,12272.7,0.2291,4.0,2.0,13.43,28.07,0
15932,86.02,14878.3,0.4126,6.0,6.0,13.3,21.36,0
19989,77.11,11618.6,0.329,4.0,4.0,9.06,14.7,0
14001,69.7,13295.2,0.2788,4.0,3.0,9.92,19.51,0
12740,68.13,17479.8,0.3053,6.0,4.0,9.86,10.37,1
15799,88.92,15945.1,0.4419,7.0,7.0,13.7,30.72,1
15552,47.59,12130.9,0.0896,1.0,0.0,0.2,21.57,0
10023,102.34,9274.5,0.4455,8.0,6.0,14.79,11.04,1
18852,65.72,16400.1,0.2159,5.0,4.0,12.82,26.25,0
11952,52.99,11296.0,0.16,3.0,2.0,4.12,18.35,0
15328,45.05,21006.7,0.1044,3.0,2.0,3.49,39.91,0
17654,50.44,14493.4,0.0823,2.0,1.0,9.39,28.58,0
12547,62.89,10437.7,0.0955,4.0,2.0,7.32,2.61,0
14588,89.84,14737.3,0.5197,7.0,6.0,16.62,25.91,1
10319,167.4,186894.0,-0.5829,70.4,261.0,86.8,-7.22,0
14622,95.94,8597.5,0.5289,9.0,7.0,18.0,6.85,1
18596,51.94,17259.7,0.0204,1.0,1.0,0.0,30.17,0
10065,49.83,61505.3,0.528,-21.8,94.5,-63.57,13.91,1
19890,67.66,14400.1,0.2282,3.0,3.0,5.1,32.69,0
14045,97.43,13935.4,0.3725,7.0,8.0,19.46,20.25,1
18788,76.72,9560.3,0.2719,7.0,4.0,12.42,4.23,1
18049,92.66,11398.9,0.5567,10.0,8.0,17.83,2.25,1
10076,92.84,15304.1,0.5674,9.0,10.0,22.06,9.58,1
18009,69.76,14683.7,0.2548,4.0,4.0,4.84,24.72,0
17803,80.93,16336.4,0.292,6.0,5.0,8.89,32.45,0
16023,65.75,15808.8,0.2292,5.0,3.0,7.46,38.4,0
10134,60.62,20319.6,0.3279,5.0,3.0,12.09,37.98,0
19939,73.71,11238.3,0.2875,4.0,4.0,11.34,2.32,1
12929,44.65,6479.7,0.0621,1.0,1.0,5.73,2.4,0
13136,53.24,13480.9,0.0284,0.0,0.0,2.01,15.6,0
15531,67.52,14113.8,0.2572,5.0,5.0,8.3,8.97,1
17956,75.45,11020.6,0.1995,6.0,4.0,2.61,11.87,0
17022,82.82,15108.5,0.4024,5.0,5.0,10.18,30.5,0
18608,66.45,10357.8,0.2601,5.0,3.0,5.3,20.16,0
15304,50.24,11283.4,0.1365,1.0,0.0,0.0,33.04,0
19177,60.28,13710.2,0.1614,3.0,2.0,11.61,14.41,0
16996,55.38,19797.3,0.2785,3.0,3.0,6.75,37.57,0
19191,70.23,17069.4,0.2601,6.0,3.0,7.84,32.35,0
12408,86.62,13759.5,0.4565,6.0,6.0,14.84,12.13,1
13288,67.98,7228.6,0.1957,5.0,3.0,7.71,3.7,1
11982,67.42,14547.3,0.335,5.0,4.0,9.05,25.44,0
15010,78.28,6948.4,0.3337,7.0,5.0,18.42,11.05,1
16230,44.98,12405.7,0.0818,4.0,3.0,8.55,11.57,1
13431,70.08,8971.2,0.1805,3.0,2.0,5.6,6.47,0
11868,89.19,20580.1,0.3617,7.0,6.0,17.81,34.55,0
12142,64.76,9175.2,0.2445,4.0,4.0,9.47,17.27,1
17910,55.49,11051.5,0.1821,3.0,2.0,2.42,15.86,0
12993,84.45,14090.5,0.3674,6.0,7.0,14.58,22.86,0
11772,70.17,8371.8,0.3705,5.0,5.0,12.87,9.29,1
10049,315.88,10140.7,-0.7767,155.4,141.5,-19.74,10.41,1
16522,97.46,9493.8,0.4596,9.0,7.0,13.54,19.08,0
16672,64.47,16330.8,0.2659,5.0,3.0,11.81,29.63,1
11325,268.7,81763.0,-2.3984,213.3,55.1,107.48,61.66,0
15800,78.43,10819.4,0.3831,9.0,7.0,19.89,9.81,1
15001,47.85,15010.5,0.0815,2.0,2.0,4.63,10.95,1
15295,75.69,15201.5,0.3158,6.0,4.0,10.02,35.13,0
17202,88.0,9749.9,0.4606,8.0,7.0,17.61,14.21,1
18743,57.99,18548.5,0.0596,4.0,4.0,6.34,38.87,0
15162,102.05,13402.1,0.4738,8.0,8.0,17.02,17.42,1
18288,68.58,5189.1,0.2183,4.0,4.0,7.26,7.3,0
13717,77.41,17847.2,0.1698,4.0,2.0,6.54,28.67,0
13435,54.69,13346.8,0.1001,1.0,2.0,1.64,6.82,0
14611,72.69,7230.1,0.2434,6.0,5.0,9.78,11.34,0
17901,73.16,12280.8,0.2836,3.0,3.0,4.51,13.49,1
16911,61.36,13242.7,0.1662,3.0,2.0,7.5,34.23,0
14376,71.96,16867.2,0.2223,4.0,2.0,7.94,38.51,0
16019,76.96,8601.9,0.3951,6.0,4.0,11.39,22.4,0
16586,36.8,9549.6,0.0487,0.0,0.0,0.0,27.44,0
15842,56.91,8763.7,0.1645,4.0,3.0,9.07,7.37,0
18198,70.82,8045.6,0.1803,4.0,5.0,11.31,4.97,0
15175,74.66,6882.6,0.2364,6.0,5.0,11.86,3.68,1
16197,-127.38,195216.8,1.3289,98.8,146.6,-36.37,16.79,0
15441,59.33,13344.0,0.2161,3.0,3.0,9.78,26.29,0
11715,37.52,11700.0,0.0493,1.0,0.0,0.0,10.74,0
13034,57.43,12673.3,0.1629,2.0,1.0,7.35,37.15,0
13168,86.39,17345.0,0.3567,7.0,8.0,15.97,22.87,0
18977,92.09,13349.1,0.5073,9.0,9.0,19.24,14.49,1
18310,473.14,12309.9,-0.4986,275.9,-17.4,-8.77,32.82,0
19752,67.16,13992.7,0.3985,6.0,4.0,5.83,25.45,0
17641,36.41,12215.9,0.0,0.0,0.0,0.0,13.07,0
11207,61.12,11444.8,0.2302,4.0,2.0,6.99,6.1,0
19876,-37.39,167574.1,1.2168,253.4,112.6,-40.56,47.58,0
15926,20.0,15763.4,0.0,0.0,0.0,0.0,16.21,1
12180,83.2,19106.7,0.3841,6.0,4.0,12.21,23.72,1
19845,52.96,10838.5,0.2071,2.0,0.0,6.79,19.2,0
10302,89.37,7885.5,0.4257,8.0,7.0,18.07,22.75,1
19013,74.61,16950.3,0.3201,8.0,4.0,12.46,26.5,1
13962,50.78,10094.2,0.1299,1.0,1.0,3.24,6.77,1
16541,56.44,10323.9,0.1611,1.0,2.0,6.07,8.28,0
16160,80.6,13639.1,0.3682,8.0,6.0,14.31,28.54,0
19249,69.08,8371.2,0.2141,5.0,3.0,3.51,4.1,0
14672,44.44,11168.2,0.064,1.0,0.0,1.37,20.98,0
10806,46.76,14745.6,0.0,1.0,0.0,0.0,37.55,0
10963,89.16,18264.5,0.3644,5.0,5.0,9.95,30.42,0
13457,40.52,20585.3,0.1502,0.0,1.0,2.09,36.14,0
11928,57.35,19826.6,0.195,6.0,3.0,8.6,38.68,0
12639,59.96,9902.8,0.1855,3.0,5.0,10.4,13.27,0
16168,80.69,8066.6,0.4306,8.0,8.0,17.35,2.85,0
16504,75.03,14649.0,0.3618,5.0,6.0,9.24,27.44,1
15123,-11.69,-48562.7,-2.9677,223.7,219.8,-91.96,78.18,0
17455,86.82,14057.6,0.4787,8.0,6.0,18.39,39.48,0
17086,66.24,11028.8,0.2224,4.0,2.0,10.32,15.69,0
11760,74.54,20650.1,0.1291,3.0,2.0,10.78,26.98,0
14161,44.11,5548.3,0.0971,1.0,1.0,3.2,4.09,0
11470,63.12,12267.8,0.1504,5.0,4.0,5.06,11.13,1
10407,98.42,13676.4,0.5015,10.0,8.0,15.98,12.55,1
15047,60.63,16967.6,0.1616,6.0,3.0,9.33,29.1,0
10702,84.63,13124.2,0.3627,9.0,7.0,17.69,4.9,1
10272,60.77,9060.7,0.1019,1.0,2.0,1.31,7.95,0
19556,104.31,7955.2,0.4215,10.0,7.0,9.73,4.41,1
14784,72.39,18364.5,0.2113,5.0,4.0,13.95,37.15,0
17443,48.18,17399.0,0.0326,0.0,0.0,1.35,23.39,0
11074,182.7,72667.6,-2.531,190.5,201.9,-30.92,71.1,0
16370,52.25,15747.9,0.0988,1.0,1.0,5.29,17.15,0
11808,75.48,11749.4,0.275,4.0,4.0,13.29,7.64,1
15671,-187.95,2839.9,-1.2227,220.8,13.6,210.67,99.12,0
13017,50.76,17884.9,0.0989,3.0,0.0,3.07,35.22,0
19199,91.93,11953.1,0.5791,9.0,8.0,17.08,15.41,1
13091,68.56,12329.3,0.2594,5.0,4.0,6.37,2.02,0
14655,66.99,16904.9,0.4038,6.0,4.0,8.18,37.26,0
17898,80.03,18870.0,0.3298,7.0,6.0,14.88,39.57,0
11774,77.8,172623.9,0.7684,-31.1,3.1,43.29,11.53,1
18161,50.27,13756.4,0.0436,2.0,0.0,0.17,30.04,0
13954,60.11,15103.7,0.091,4.0,5.0,6.82,39.43,0
15060,60.57,13388.8,0.2111,5.0,3.0,2.9,13.79,0
10289,64.3,9531.0,0.2107,3.0,4.0,8.25,14.22,0
10553,77.93,13408.2,0.4477,7.0,5.0,14.07,38.69,0
15193,59.13,14516.4,0.2608,5.0,4.0,8.85,30.28,0
10332,76.56,17631.3,0.4459,7.0,7.0,16.9,25.18,0
18132,101.07,14225.1,0.5681,11.0,8.0,21.08,9.65,1
12388,55.09,11332.5,0.0454,2.0,0.0,5.3,7.82,0
12984,79.91,13643.7,0.3278,5.0,4.0,14.36,22.38,0
11133,47.29,12306.1,0.1783,1.0,2.0,4.6,12.83,1
19212,56.97,12240.0,0.0319,1.0,0.0,0.77,33.8,0
18592,43.36,17747.6,0.0657,2.0,0.0,1.79,36.48,0
19401,83.76,9772.4,0.5035,9.0,7.0,18.52,14.73,0
12818,151.76,9285.6,0.3395,84.9,241.9,316.71,28.32,0
10765,44.21,10272.9,0.0379,0.0,0.0,1.12,20.41,0
11473,84.08,18391.4,0.3147,8.0,5.0,22.76,35.12,0
18148,63.02,15567.3,0.1822,3.0,3.0,9.42,22.0,0
19650,76.29,13900.9,0.3567,8.0,4.0,13.43,24.49,0
11029,96.4,9164.6,0.5174,10.0,9.0,17.04,7.88,1
14983,44.75,13499.0,0.0862,1.0,0.0,4.95,11.03,0
15069,69.08,15682.8,0.3811,7.0,5.0,7.4,31.95,0
17616,72.9,18236.2,0.4264,6.0,4.0,10.57,27.32,0
18606,68.82,18383.0,0.3356,8.0,5.0,14.77,31.81,0
19242,33.75,13027.4,0.0,0.0,0.0,0.0,24.64,0
10172,46.96,8156.0,0.1265,1.0,1.0,3.82,21.8,0
17786,65.74,12521.6,0.2252,2.0,2.0,6.85,32.02,0
14916,86.15,11958.8,0.341,8.0,6.0,12.44,9.65,0
14055,83.76,11820.8,0.5035,9.0,7.0,18.52,22.97,1
14921,55.82,12728.5,0.2265,4.0,2.0,4.32,23.05,0
11555,73.28,18537.2,0.2343,5.0,4.0,8.33,38.08,0
11331,64.66,17673.9,0.2986,5.0,4.0,7.57,31.04,0
17440,78.8,11667.9,0.3814,6.0,8.0,16.65,18.76,1
19241,64.87,17123.4,0.3546,6.0,5.0,13.52,17.0,1
16994,54.99,18301.0,0.1072,3.0,2.0,3.24,22.03,0
16433,64.84,10444.2,0.1533,2.0,0.0,0.0,14.61,0
12250,67.1,17992.8,0.223,4.0,4.0,8.45,34.51,0
15009,52.27,11139.9,0.1992,2.0,2.0,11.69,20.21,0
16440,84.91,7238.3,0.5193,8.0,6.0,18.55,10.73,1
18607,66.71,11688.0,0.2576,6.0,3.0,7.33,29.12,0
17121,70.9,14722.2,0.3986,7.0,5.0,6.18,34.53,0
10111,94.4,15569.0,0.44,9.0,7.0,20.14,35.37,1
15872,103.28,15530.7,0.5307,10.0,8.0,20.27,27.18,1
14357,67.69,13075.7,0.1417,3.0,1.0,5.75,6.92,1
11926,38.83,10142.2,0.0,1.0,0.0,0.0,2.41,0
16598,70.57,18202.2,0.195,5.0,6.0,7.36,33.67,0
16757,73.08,13738.8,0.2156,4.0,4.0,7.16,35.91,0
19865,80.27,12039.8,0.3866,7.0,6.0,10.38,23.12,1
18419,74.33,15617.4,0.2878,5.0,5.0,12.59,19.15,0
13551,77.36,15061.1,0.3951,6.0,6.0,10.02,26.11,0
17622,42.14,18566.9,0.133,0.0,1.0,2.23,38.91,0
18158,59.87,16354.3,0.1931,2.0,2.0,8.57,35.81,0
19926,77.8,7586.4,0.7684,-31.1,3.1,43.29,2.23,0
18686,66.94,14602.7,0.2459,3.0,3.0,4.62,8.35,0
18365,51.89,14788.1,0.0725,0.0,0.0,2.23,3.8,0
16267,77.74,18228.7,0.5022,8.0,5.0,12.15,25.87,0
13377,59.5,12900.6,0.2007,5.0,2.0,12.57,19.72,0
12341,74.58,14707.5,0.2555,5.0,5.0,11.61,33.24,0
12404,63.53,16467.7,0.2007,5.0,2.0,5.28,38.88,0
15198,88.11,6165.8,0.608,9.0,8.0,15.38,11.04,1
15666,97.63,10103.8,0.5454,10.0,8.0,15.78,2.99,1
15018,69.61,6557.3,0.2586,4.0,3.0,7.15,11.09,0
16077,75.68,15596.8,0.1936,7.0,2.0,8.23,31.51,0
18830,51.52,6845.7,0.1115,0.0,1.0,0.0,8.76,0
13040,66.62,16345.1,0.3303,3.0,3.0,8.12,29.45,0
11741,67.69,14846.2,0.1448,3.0,3.0,6.36,29.03,0
19797,40.81,11697.1,0.0,2.0,0.0,4.53,7.63,0
18432,65.61,14372.7,0.2283,6.0,4.0,7.67,23.31,0
17490,80.72,17905.0,0.4002,7.0,7.0,7.88,35.82,0
14780,60.18,14627.6,0.2156,5.0,3.0,8.69,27.9,0
18026,65.84,15202.9,0.1519,4.0,3.0,11.17,14.36,0
19351,81.86,11673.4,0.2584,8.0,6.0,13.03,22.33,0
14227,78.56,14226.5,0.4178,7.0,6.0,11.65,28.76,0
10411,73.21,14969.7,0.1157,5.0,5.0,9.24,32.1,0
10760,86.67,15282.6,0.5022,8.0,6.0,21.67,16.18,1
11686,79.96,15485.0,0.3294,6.0,4.0,11.13,23.37,0
12629,81.8,14891.7,0.3598,4.0,3.0,11.42,28.73,0
12094,84.06,15847.2,0.309,9.0,6.0,14.33,36.7,1
17968,77.62,12094.4,0.355,6.0,5.0,16.43,11.29,1
12338,92.11,19430.8,0.3792,8.0,5.0,14.06,32.36,0
16285,55.31,8858.6,0.1334,2.0,1.0,3.7,3.29,1
12477,95.02,8903.6,0.5818,11.0,8.0,16.42,8.43,1
11038,62.71,8345.6,0.1831,4.0,2.0,8.25,21.35,0
10993,60.9,9538.2,0.2766,4.0,4.0,7.09,15.95,0
12740,68.13,17479.8,0.3053,6.0,4.0,9.86,10.37,1
14637,77.35,16959.0,0.4141,7.0,6.0,12.31,33.59,0
10616,75.32,10016.4,0.4882,6.0,5.0,13.11,16.77,0
17608,78.67,5319.3,0.3877,7.0,5.0,16.01,2.1,1
15736,85.76,16127.6,0.303,6.0,5.0,12.41,27.99,0
18534,80.96,11206.4,0.5111,7.0,6.0,16.7,21.21,0
18983,66.79,13055.9,0.2532,5.0,4.0,7.86,9.9,0
17599,315.88,172907.9,-0.7767,155.4,141.5,-19.74,75.09,0
15096,97.59,16624.5,0.5673,10.0,8.0,21.88,36.2,0
16908,76.8,11355.7,0.4216,8.0,6.0,13.58,18.13,0
17270,76.96,13080.3,0.3779,5.0,5.0,11.58,5.13,1
17769,77.53,9256.1,0.2543,3.0,5.0,14.05,1.29,1
14972,87.97,12622.8,0.3439,4.0,4.0,9.28,6.28,1
19475,47.01,14242.4,0.0,2.0,1.0,7.22,26.94,0
17398,52.2,14501.7,0.0,0.0,0.0,0.0,24.49,0
18649,64.65,22036.6,0.18,3.0,3.0,4.6,36.37,0
19748,70.7,15453.6,0.2767,4.0,3.0,11.32,28.54,0
17694,66.67,17366.9,0.3261,6.0,3.0,10.31,25.62,0
19022,81.46,7964.2,0.3963,6.0,6.0,11.15,8.33,1
10340,78.72,7966.7,0.3016,5.0,5.0,11.5,4.29,0
19996,75.5,12522.7,0.2506,5.0,3.0,14.57,18.6,0
17577,66.23,12416.4,0.1901,5.0,4.0,7.48,32.81,0
16368,63.94,10079.3,0.1562,5.0,4.0,10.2,16.6,0
12847,63.99,8599.3,0.3148,4.0,5.0,4.33,3.14,1
15325,44.66,12772.5,0.0486,0.0,0.0,0.8,15.83,0
12626,363.57,84222.4,-0.8795,167.6,289.6,185.83,43.73,1
14295,56.32,10450.2,0.2314,5.0,3.0,6.33,12.11,0
12849,50.52,15859.0,0.118,1.0,2.0,5.8,29.83,0
19954,366.43,11249.9,0.2547,224.4,-11.8,66.03,20.42,0
15655,76.12,12499.0,0.3789,6.0,4.0,14.15,8.44,1
19544,60.4,8551.7,0.1321,1.0,1.0,5.52,1.4,1
13210,62.14,11160.5,0.2837,4.0,4.0,15.16,1.98,1
16805,33.84,15859.4,0.0,0.0,0.0,0.0,34.56,0
12243,85.05,16330.6,0.3045,6.0,5.0,12.14,33.13,0
17180,82.73,17381.9,0.2753,6.0,5.0,11.23,29.01,0
18088,58.07,13514.2,0.1171,3.0,2.0,6.59,23.44,0
17331,84.97,9056.1,0.5063,9.0,5.0,19.97,23.84,0
19176,371.52,134721.1,2.1814,255.6,16.2,-84.49,4.42,1
16249,70.38,10452.8,0.4303,7.0,4.0,9.98,3.7,1
11917,70.71,10181.1,0.2501,5.0,4.0,6.23,11.85,1
17260,185.89,-44517.5,0.1054,-21.2,219.7,119.54,17.13,0
14781,38.54,18375.8,0.0,0.0,0.0,0.0,33.93,0
18948,65.2,17279.0,0.3271,5.0,5.0,10.8,23.14,0
16157,64.15,7434.6,0.0783,1.0,2.0,4.94,3.8,0
19895,69.52,14840.5,0.1496,3.0,2.0,8.54,6.65,1
13508,60.5,13662.5,0.2381,4.0,4.0,4.03,27.48,0
