emp_id,age,department,business_travel,distance_from_home,education_level,marital_status,monthly_income,num_companies_worked,overtime,total_working_years,years_at_company,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition
10340,58,HR,Travel_Rarely,8.2,1,Married,7600.0,5,No,30.0,14.1,3.0,1,3.0,1,No
10898,22,Sales,Travel_Frequently,14.8,1,Divorced,2320.0,1,Yes,2.4,2.7,,3,4.0,2,Yes
10565,55,R&D,Travel_Frequently,10.9,4,Single,5920.0,3,No,23.5,17.4,2.0,2,3.0,3,No
10346,30,R&D,Non-Travel,13.5,2,Married,3830.0,2,No,6.7,4.4,4.0,4,1.0,3,No
10777,36,R&D,Travel_Rarely,9.0,1,Divorced,3110.0,5,No,10.8,3.7,1.0,4,3.0,3,No
10242,43,R&D,Travel_Frequently,7.1,4,Married,4440.0,0,No,14.1,12.4,3.0,3,1.0,4,No
10014,50,Sales,Travel_Rarely,12.4,4,Divorced,5310.0,3,No,18.0,10.0,1.0,1,2.0,3,No
10316,46,R&D,Travel_Frequently,21.0,4,Married,6330.0,2,No,25.4,18.4,1.0,1,4.0,2,No
10601,44,Sales,Travel_Rarely,1.4,4,Married,4300.0,2,No,12.3,11.9,2.0,2,1.0,4,No
10388,53,HR,Travel_Rarely,7.7,1,Married,5270.0,0,No,19.9,17.8,2.0,4,3.0,1,No
10274,58,Sales,Travel_Rarely,30.8,1,Married,7490.0,4,Yes,33.5,20.8,3.0,2,4.0,3,No
10167,32,R&D,Travel_Rarely,2.8,4,Single,3040.0,2,No,7.6,5.4,4.0,4,4.0,3,No
10841,31,R&D,Travel_Rarely,10.7,4,Divorced,3070.0,2,Yes,6.3,4.0,4.0,1,3.0,3,Yes
10637,29,Sales,Travel_Frequently,7.4,3,Divorced,3150.0,1,No,8.4,7.5,2.0,3,1.0,4,No
10647,38,Sales,Travel_Rarely,8.3,5,Divorced,5020.0,3,No,18.3,10.4,1.0,4,2.0,3,Yes
10819,46,HR,Travel_Rarely,5.7,5,Married,6180.0,3,No,22.5,18.8,3.0,2,2.0,3,No
10485,38,R&D,Travel_Rarely,1.8,2,Single,,2,Yes,11.3,8.0,4.0,2,3.0,3,Yes
10522,25,R&D,Travel_Rarely,13.2,5,Single,1950.0,2,No,3.7,3.7,4.0,3,1.0,3,Yes
10505,30,Sales,Non-Travel,36.3,5,Married,3390.0,2,No,7.4,6.2,4.0,3,4.0,3,No
10832,29,Sales,Non-Travel,10.1,1,Married,3860.0,3,No,8.9,5.1,3.0,1,4.0,2,No
10244,45,R&D,Travel_Frequently,16.8,1,Married,3680.0,4,Yes,11.5,4.4,3.0,3,1.0,3,Yes
10567,29,HR,Travel_Rarely,13.9,2,Married,3820.0,3,Yes,7.7,6.1,4.0,4,3.0,4,No
10876,40,R&D,Travel_Rarely,8.4,1,Married,4110.0,4,No,12.8,7.6,2.0,4,3.0,4,No
10563,39,R&D,Non-Travel,3.4,5,Single,4300.0,4,No,13.5,6.3,3.0,2,1.0,3,No
10973,39,HR,Travel_Rarely,5.5,4,Single,4100.0,4,No,10.7,6.8,4.0,3,2.0,3,No
10687,36,HR,Travel_Rarely,51.8,4,Married,3370.0,1,No,10.7,9.7,1.0,4,,4,No
10958,45,Sales,Travel_Rarely,7.6,4,Married,5130.0,3,No,18.4,16.7,3.0,4,3.0,3,No
10190,32,Sales,Travel_Rarely,16.5,4,Married,3520.0,3,Yes,8.8,5.1,2.0,3,1.0,2,Yes
10783,24,R&D,Non-Travel,5.9,1,Single,2800.0,4,No,1.0,1.1,4.0,1,4.0,4,No
10700,23,R&D,Travel_Frequently,7.9,3,Married,2600.0,6,No,1.6,0.9,4.0,1,2.0,4,Yes
10476,51,Sales,Travel_Rarely,4.6,3,Single,6540.0,3,No,28.5,19.7,3.0,4,3.0,3,No
10682,25,Sales,Travel_Rarely,7.9,1,Married,2260.0,1,Yes,2.7,2.7,4.0,2,3.0,3,Yes
10511,59,HR,Travel_Rarely,10.1,4,Married,7490.0,4,Yes,33.3,26.7,4.0,4,3.0,1,No
10059,49,Sales,Travel_Rarely,6.3,5,Married,6650.0,4,No,23.7,10.9,4.0,2,3.0,3,No
10475,45,R&D,Travel_Frequently,2.6,5,Married,3670.0,2,Yes,16.2,12.1,3.0,2,2.0,4,Yes
10561,41,R&D,Non-Travel,6.0,4,Single,5370.0,2,No,20.6,20.8,3.0,2,2.0,3,No
10857,29,R&D,Travel_Frequently,5.3,4,Married,2690.0,2,No,6.8,4.4,2.0,2,4.0,3,No
10748,32,Sales,Travel_Rarely,11.6,5,Single,3900.0,1,Yes,8.8,7.3,2.0,4,4.0,4,No
10253,27,R&D,Travel_Frequently,10.6,1,Married,3530.0,1,No,5.8,4.6,2.0,1,4.0,3,No
10022,34,Sales,Travel_Rarely,5.1,3,Divorced,3720.0,4,Yes,11.3,6.8,1.0,4,3.0,3,Yes
10314,31,Sales,Non-Travel,27.3,2,Divorced,3940.0,4,No,11.7,7.8,3.0,4,1.0,3,No
10460,24,R&D,Travel_Frequently,14.7,5,Married,2590.0,1,Yes,1.0,0.2,3.0,4,2.0,3,Yes
10161,59,Sales,Travel_Rarely,6.7,3,Single,6360.0,2,No,28.6,24.7,2.0,1,2.0,3,No
10277,38,HR,Travel_Frequently,35.5,5,Married,3580.0,1,Yes,13.2,9.1,,1,4.0,3,No
10956,44,R&D,Non-Travel,11.5,1,Single,4590.0,4,No,17.3,8.7,3.0,1,,4,No
10192,45,Sales,Travel_Rarely,6.1,2,Married,5410.0,5,Yes,25.9,5.1,2.0,1,4.0,3,No
10386,24,R&D,Travel_Rarely,30.7,2,Married,2360.0,4,No,0.0,0.9,3.0,3,3.0,3,No
10806,51,HR,Travel_Frequently,28.9,1,Married,7140.0,3,No,31.3,22.3,4.0,2,3.0,3,No
10414,25,Sales,Travel_Frequently,7.1,2,Divorced,2380.0,3,No,3.2,2.7,3.0,1,1.0,2,No
10492,54,R&D,Travel_Rarely,12.2,2,Married,7520.0,4,Yes,31.0,17.6,1.0,3,2.0,3,No
10344,40,HR,Travel_Rarely,29.2,1,Single,4490.0,5,Yes,14.6,5.6,2.0,3,2.0,3,No
10770,35,R&D,Travel_Rarely,3.1,2,Married,4000.0,4,Yes,12.4,6.0,1.0,3,1.0,3,Yes
10309,32,HR,Travel_Frequently,12.5,5,Married,,3,No,8.3,5.4,2.0,3,1.0,3,Yes
10662,49,Sales,Non-Travel,4.1,1,Single,6090.0,4,No,25.0,17.1,1.0,1,3.0,2,No
10131,42,Sales,Travel_Rarely,19.8,4,Married,5010.0,6,No,19.3,4.3,4.0,3,3.0,2,No
10664,28,Sales,Travel_Rarely,15.7,5,Single,3320.0,1,No,5.4,4.5,2.0,3,2.0,3,Yes
10872,28,HR,Travel_Rarely,4.0,1,Married,2690.0,3,Yes,5.5,3.3,2.0,4,3.0,4,Yes
10100,25,Sales,Travel_Frequently,25.3,1,Married,2470.0,3,Yes,4.0,2.0,1.0,1,2.0,3,Yes
10373,36,R&D,Travel_Rarely,3.5,4,Married,3730.0,3,Yes,14.2,11.3,4.0,4,2.0,4,No
10088,32,R&D,Travel_Frequently,16.2,2,Divorced,3630.0,3,No,7.6,5.7,1.0,2,2.0,3,Yes
10459,53,Sales,Travel_Frequently,1.2,2,Married,5750.0,3,No,25.8,15.0,4.0,4,1.0,4,No
10331,41,R&D,Travel_Frequently,23.3,4,Married,4830.0,1,Yes,15.2,13.6,2.0,4,2.0,3,No
10215,49,Sales,Travel_Frequently,18.0,2,Married,6400.0,2,No,26.2,19.5,1.0,2,3.0,4,No
10467,26,R&D,Travel_Frequently,1.0,1,Married,2580.0,3,Yes,5.0,3.7,2.0,2,2.0,3,Yes
10122,46,Sales,Travel_Rarely,16.4,1,Single,5220.0,2,No,20.5,14.5,2.0,4,2.0,4,No
10615,47,R&D,Non-Travel,7.1,1,Single,6210.0,4,No,26.9,9.4,3.0,2,4.0,3,No
10021,40,Sales,Travel_Frequently,12.5,2,Single,4990.0,6,No,19.5,5.5,3.0,3,1.0,3,No
10701,40,Sales,Non-Travel,17.5,2,Single,4170.0,2,No,15.7,14.5,4.0,2,1.0,3,No
10072,27,HR,Travel_Rarely,27.2,1,Single,3930.0,4,No,7.0,2.8,2.0,2,4.0,1,No
10107,51,HR,Travel_Rarely,8.1,2,Single,5900.0,2,No,27.6,22.1,1.0,1,4.0,3,No
10271,31,R&D,Travel_Frequently,32.1,3,Single,3560.0,3,Yes,7.5,7.8,1.0,3,2.0,4,Yes
10861,58,Sales,Non-Travel,5.9,2,Single,7680.0,2,No,33.6,25.0,,3,4.0,3,No
10436,24,Sales,Travel_Rarely,11.4,2,Married,1940.0,4,No,1.9,1.9,1.0,2,4.0,3,Yes
10103,52,R&D,Travel_Rarely,25.0,2,Married,6380.0,3,No,29.5,27.9,3.0,3,2.0,2,No
