flight_id,month,day_of_week,dep_hour,airline,dep_airport,arr_airport,distance_km,weather_index,dep_congestion,arr_congestion,airline_reliability,is_rush_hour,is_weekend,is_peak_season,prev_delay_factor,is_delayed
10999,12,1,10,JJA,ICN,TAE,240,0.2366,0.9,0.35,0.72,0,0,1,0.3887,1
11236,5,3,20,KAL,TAE,USN,446,0.2075,0.35,0.25,0.85,1,0,0,0.2516,0
10545,10,0,18,ESR,GMP,YNY,405,0.118,0.85,0.2,0.6,1,0,0,0.0828,0
10380,4,0,13,TWB,GMP,CJU,453,0.3316,0.85,0.55,0.68,0,0,0,0.2594,1
10204,9,4,16,KAL,PUS,GMP,328,0.2113,0.6,0.85,0.85,0,0,0,0.1225,0
10344,7,2,14,AAR,CJJ,GMP,205,0.5029,0.3,0.85,0.8,0,0,1,0.3197,0
11323,7,5,15,JJA,GMP,CJJ,463,0.2973,0.85,0.3,0.72,0,1,1,0.4502,1
11294,1,3,10,KAL,TAE,YNY,317,0.5235,0.35,0.2,0.85,0,0,1,0.1369,0
10519,6,0,22,KAL,GMP,PUS,328,0.3305,0.85,0.6,0.85,0,0,0,0.2856,0
10489,10,1,7,KAL,ICN,KWJ,263,0.4804,0.9,0.3,0.85,1,0,0,0.2424,1
10574,1,3,12,ESR,TAE,KWJ,220,0.2976,0.35,0.3,0.6,0,0,1,0.3357,0
10918,10,5,12,TWB,ICN,CJJ,195,0.3016,0.9,0.3,0.68,0,1,0,0.5043,1
10233,1,3,8,TWB,ICN,TAE,240,0.4546,0.9,0.35,0.68,1,0,1,0.1798,1
10795,6,2,21,ESR,GMP,ICN,381,0.278,0.85,0.9,0.6,1,0,0,0.3462,0
11305,8,5,19,KAL,TAE,CJJ,216,0.4169,0.35,0.3,0.85,1,1,1,0.6269,1
10515,12,5,15,AAR,ICN,CJJ,195,0.2752,0.9,0.3,0.8,0,1,1,0.4239,0
10558,11,1,9,KAL,GMP,PUS,328,0.2316,0.85,0.6,0.85,1,0,0,0.2204,0
10512,9,2,10,TWB,YNY,USN,260,0.2581,0.2,0.25,0.68,0,0,0,0.4632,0
10113,7,0,9,TWB,PUS,CJJ,252,0.2944,0.6,0.3,0.68,1,0,1,0.2945,1
11330,5,2,13,AAR,ICN,YNY,198,0.5801,0.9,0.2,0.8,0,0,0,0.1227,1
10218,2,4,22,AAR,CJU,CJJ,435,0.6262,0.55,0.3,0.8,0,0,0,0.1751,1
10500,6,1,10,ESR,YNY,TAE,254,0.5064,0.2,0.35,0.6,0,0,0,0.2083,0
10759,2,1,20,AAR,GMP,CJJ,461,0.2464,0.85,0.3,0.8,1,0,0,0.0678,0
10935,6,4,22,ESR,PUS,CJJ,340,0.3739,0.6,0.3,0.6,0,0,0,0.0842,1
10226,4,2,9,AAR,ICN,GMP,340,0.5039,0.9,0.85,0.8,1,0,0,0.5745,0
11043,5,4,21,KAL,ICN,GMP,410,0.237,0.9,0.85,0.85,1,0,0,0.1874,0
11190,1,3,20,KAL,ICN,CJU,467,0.2408,0.9,0.55,0.85,1,0,1,0.5408,1
10903,3,1,8,JJA,TAE,GMP,228,0.3025,0.35,0.85,0.72,1,0,0,0.1697,1
10398,3,2,11,TWB,PUS,YNY,372,0.502,0.6,0.2,0.68,0,0,0,0.0134,0
10541,9,1,9,AAR,ICN,CJU,467,0.1766,0.9,0.55,0.8,1,0,0,0.4219,0
10329,2,6,9,AAR,PUS,CJJ,477,0.4565,0.6,0.3,0.8,1,1,0,0.4125,1
10796,4,3,15,KAL,USN,CJU,472,0.4873,0.25,0.55,0.85,0,0,0,0.3226,0
10849,10,3,11,KAL,ICN,USN,377,0.286,0.9,0.25,0.85,0,0,0,0.4423,0
11339,10,4,11,JJA,KWJ,ICN,263,0.354,,0.9,0.72,0,0,0,0.5747,0
10094,5,3,15,KAL,ICN,TAE,240,0.1284,0.9,0.35,0.85,0,0,0,0.3626,0
10214,6,6,9,AAR,CJU,PUS,200,0.6214,0.55,0.6,0.8,1,1,0,0.4108,1
10771,8,5,9,JJA,ICN,CJU,467,0.5182,0.9,0.55,0.72,1,1,1,0.5331,1
10338,4,2,8,AAR,YNY,PUS,258,0.6694,0.2,0.6,0.8,1,0,0,0.2192,0
10804,12,3,9,TWB,PUS,TAE,381,0.5656,0.6,0.35,0.68,1,0,1,0.6469,1
10213,10,1,14,AAR,GMP,ICN,209,0.1305,0.85,0.9,0.8,0,0,0,0.0818,0
10619,1,5,10,TWB,ICN,CJU,467,0.5655,0.9,0.55,0.68,0,1,1,0.1564,1
10037,11,3,15,KAL,ICN,CJU,467,0.682,0.9,0.55,0.85,0,0,0,0.3288,0
10106,10,0,22,KAL,GMP,ICN,424,0.4501,0.85,0.9,0.85,0,0,0,0.2271,0
10363,3,6,12,KAL,PUS,CJU,200,0.3229,0.6,0.55,0.85,0,1,0,0.4663,1
10851,12,2,13,KAL,TAE,ICN,240,0.5042,0.35,0.9,0.85,0,0,1,0.5304,0
10757,9,5,18,KAL,PUS,YNY,308,0.3581,0.6,0.2,0.85,1,1,0,0.0671,1
10759,2,1,20,AAR,GMP,CJJ,461,0.2464,0.85,0.3,0.8,1,0,0,0.0678,0
10366,7,6,15,JJA,ICN,GMP,297,0.7983,0.9,0.85,0.72,0,1,1,0.0402,0
10857,3,0,17,KAL,ICN,CJJ,195,0.2876,0.9,0.3,0.85,0,0,0,0.476,0
11172,8,0,7,JJA,YNY,CJU,309,0.4283,0.2,0.55,0.72,1,0,1,0.2101,0
10572,5,3,13,KAL,ICN,PUS,325,,0.9,0.6,0.85,0,0,0,0.1636,0
10566,3,3,16,TWB,ICN,CJJ,195,0.2157,0.9,0.3,0.68,0,0,0,0.1322,0
10250,1,4,14,TWB,PUS,USN,284,0.7317,0.6,0.25,0.68,0,0,1,0.1515,1
10477,11,0,16,JJA,ICN,KWJ,263,0.6845,0.9,0.3,0.72,0,0,0,0.5379,1
10782,8,6,10,AAR,KWJ,YNY,445,0.5504,0.3,0.2,0.8,0,1,1,0.3284,1
10455,8,0,7,ESR,PUS,KWJ,205,0.344,0.6,0.3,0.6,1,0,1,0.3068,0
11258,7,1,18,KAL,ICN,CJJ,195,0.4914,0.9,0.3,0.85,1,0,1,0.2889,1
11108,11,6,8,KAL,CJU,GMP,453,0.7293,,0.85,0.85,1,1,0,0.121,1
10231,6,2,8,AAR,ICN,GMP,261,0.3894,0.9,0.85,0.8,1,0,0,0.2823,1
10653,3,2,7,TWB,PUS,YNY,430,0.5575,0.6,0.2,0.68,1,0,0,0.1003,0
10071,10,6,17,AAR,ICN,CJU,467,0.4158,0.9,0.55,0.8,0,1,0,0.1641,1
10611,11,5,14,AAR,ICN,GMP,226,0.4081,0.9,0.85,0.8,0,1,0,0.1494,0
11335,7,3,13,JJA,ICN,USN,377,0.4198,0.9,0.25,0.72,0,0,1,0.2643,1
11298,9,5,20,JJA,ICN,KWJ,263,0.2006,0.9,0.3,0.72,1,1,0,0.116,1
11348,9,2,10,TWB,ICN,CJJ,195,0.114,0.9,0.3,0.68,0,0,0,0.0921,0
10411,3,2,15,ESR,KWJ,TAE,328,0.3383,0.3,0.35,0.6,0,0,0,0.1794,0
11284,10,3,17,JJA,GMP,TAE,228,0.5906,0.85,0.35,0.72,0,0,0,0.426,1
10339,3,6,10,TWB,CJU,CJJ,370,0.4595,0.55,0.3,0.68,0,1,0,0.2874,0
11026,1,6,22,TWB,CJU,ICN,467,0.3824,0.55,0.9,0.68,0,1,1,0.1286,0
10044,5,5,22,KAL,ICN,TAE,240,0.2259,0.9,0.35,0.85,0,1,0,0.1197,0
10540,1,3,6,JJA,GMP,KWJ,258,0.2524,0.85,0.3,0.72,0,0,1,0.1769,0
10602,10,4,10,JJA,ICN,KWJ,263,0.3674,0.9,0.3,0.72,0,0,0,0.4055,0
10966,8,0,13,TWB,ICN,YNY,198,0.4619,0.9,0.2,0.68,0,0,1,0.4887,1
11248,6,5,12,JJA,PUS,CJJ,463,0.5572,0.6,0.3,0.72,0,1,0,0.2977,0
10172,2,4,22,KAL,GMP,KWJ,258,0.3355,,0.3,0.85,0,0,0,0.1806,0
10418,2,3,16,KAL,ICN,CJU,467,,0.9,0.55,0.85,0,0,0,0.3514,0
10838,3,1,8,AAR,GMP,YNY,305,0.5052,0.85,0.2,0.8,1,0,0,0.1436,1
11164,7,5,16,KAL,ICN,YNY,198,0.5763,0.9,0.2,0.85,0,1,1,0.0154,1
10807,7,3,20,AAR,ICN,USN,377,0.4974,0.9,0.25,0.8,1,0,1,0.4668,1
10883,6,6,9,KAL,GMP,KWJ,258,0.6499,0.85,0.3,0.85,1,1,0,0.135,0
11300,1,2,14,JJA,PUS,CJJ,350,0.3364,0.6,0.3,0.72,0,0,1,0.0483,1
10638,4,1,6,AAR,KWJ,CJU,229,0.2246,0.3,0.55,0.8,0,0,0,,0
10424,7,2,16,JJA,GMP,CJU,453,0.5496,0.85,0.55,0.72,0,0,1,0.3274,1
10728,2,3,21,TWB,GMP,YNY,479,0.4894,0.85,0.2,0.68,1,0,0,0.0294,0
10968,4,3,9,AAR,GMP,ICN,487,0.175,0.85,0.9,0.8,1,0,0,0.5801,0
10377,9,6,7,TWB,GMP,YNY,372,0.4839,0.85,0.2,0.68,1,1,0,0.2101,1
10525,4,2,16,KAL,ICN,KWJ,263,0.4746,0.9,0.3,0.85,0,0,0,0.1543,1
10439,1,3,13,JJA,ICN,YNY,198,0.5543,0.9,0.2,0.72,0,0,1,0.2968,0
11202,6,2,22,JJA,CJU,GMP,453,0.4557,0.55,0.85,0.72,0,0,0,0.3297,0
10151,11,3,9,JJA,GMP,KWJ,258,0.1794,0.85,0.3,0.72,1,0,0,0.5324,0
10284,6,6,19,JJA,TAE,PUS,364,0.7417,0.35,0.6,0.72,1,1,0,0.3657,0
11263,6,1,17,AAR,PUS,CJJ,214,0.6358,0.6,0.3,0.8,0,0,0,0.3882,0
10982,9,6,6,JJA,CJJ,CJU,489,0.4972,0.3,0.55,0.72,0,1,0,0.3738,0
10955,10,6,17,TWB,KWJ,USN,331,0.1094,0.3,0.25,0.68,0,1,0,0.4572,0
11254,10,3,13,AAR,ICN,USN,377,0.4552,0.9,0.25,0.8,0,0,0,0.2408,0
10144,5,2,14,AAR,GMP,PUS,328,0.2846,0.85,0.6,0.8,0,0,0,,0
10718,6,6,20,KAL,CJU,ICN,467,0.6945,0.55,0.9,0.85,1,1,0,0.0983,1
10527,12,1,15,AAR,CJU,GMP,453,0.6153,0.55,0.85,0.8,0,0,1,0.4849,1
10584,1,6,7,JJA,ICN,KWJ,263,0.5127,0.9,0.3,0.72,1,1,1,0.5929,1
10976,3,5,13,TWB,ICN,YNY,198,0.2557,0.9,0.2,0.68,0,1,0,0.0677,0
10567,3,1,18,TWB,ICN,USN,377,0.5502,0.9,0.25,0.68,1,0,0,0.1266,1
10441,12,4,14,JJA,GMP,KWJ,258,0.4838,0.85,0.3,0.72,0,0,1,0.5234,0
11156,8,0,18,ESR,CJU,CJJ,303,0.3906,0.55,0.3,0.6,1,0,1,0.2237,1
10175,9,4,12,JJA,TAE,USN,445,0.224,0.35,0.25,0.72,0,0,0,0.4233,0
11177,4,3,17,ESR,PUS,CJU,200,0.3611,0.6,0.55,0.6,0,0,0,0.2585,0
10124,6,1,22,TWB,GMP,CJU,453,0.7543,0.85,0.55,0.68,0,0,0,0.2578,0
10139,5,0,9,AAR,USN,TAE,401,0.2925,0.25,0.35,0.8,1,0,0,0.1781,0
10880,8,6,7,AAR,CJU,CJJ,259,0.4933,0.55,0.3,0.8,1,1,1,0.3467,1
11076,2,3,9,ESR,CJU,GMP,453,0.6553,0.55,0.85,0.6,1,0,0,0.3177,0
10733,12,2,9,JJA,PUS,ICN,325,0.6318,0.6,0.9,0.72,1,0,1,0.3514,1
10625,8,3,13,TWB,ICN,USN,377,0.6168,0.9,0.25,0.68,0,0,1,0.4143,1
10785,6,3,12,KAL,ICN,USN,377,0.4674,0.9,0.25,0.85,0,0,0,0.5077,0
10183,6,6,15,AAR,KWJ,GMP,258,0.4746,0.3,0.85,0.8,0,1,0,0.087,0
10618,4,3,12,JJA,ICN,KWJ,263,0.3452,0.9,0.3,0.72,0,0,0,0.1783,0
10691,12,2,10,KAL,CJU,TAE,295,0.5536,0.55,0.35,0.85,0,0,1,0.6513,0
11222,7,6,16,AAR,GMP,USN,428,0.5335,0.85,0.25,0.8,0,1,1,0.0886,0
10241,2,5,18,KAL,PUS,ICN,325,0.3785,0.6,0.9,0.85,1,1,0,0.4139,1
10459,11,0,17,AAR,GMP,CJJ,392,0.1674,0.85,0.3,0.8,0,0,0,0.2331,0
10682,2,1,19,TWB,ICN,KWJ,263,0.3878,0.9,0.3,0.68,1,0,0,0.0889,0
10466,12,0,12,ESR,PUS,GMP,328,0.5337,0.6,0.85,0.6,0,0,1,0.3254,1
10146,11,3,13,AAR,GMP,TAE,228,0.1597,0.85,0.35,0.8,0,0,0,0.3206,0
10207,10,6,16,JJA,CJU,USN,339,0.2789,0.55,0.25,0.72,0,1,0,0.1597,0
11208,9,6,22,AAR,CJU,TAE,295,0.3492,0.55,0.35,0.8,0,1,0,0.2265,0
10325,12,5,12,KAL,GMP,ICN,388,0.4758,0.85,0.9,0.85,0,1,1,0.6194,1
10658,8,1,20,KAL,PUS,ICN,325,0.3396,0.6,0.9,0.85,1,0,1,0.2688,1
11273,12,0,8,AAR,ICN,GMP,338,0.4258,0.9,0.85,0.8,1,0,1,0.5304,0
10715,12,4,16,JJA,ICN,TAE,240,0.5978,0.9,0.35,0.72,0,0,1,0.347,1
11287,11,2,11,ESR,KWJ,ICN,263,0.3459,0.3,0.9,0.6,0,0,0,0.5278,0
11318,8,6,8,KAL,PUS,GMP,328,0.3798,0.6,0.85,0.85,1,1,1,0.0728,0
10080,9,5,6,JJA,YNY,CJU,246,0.3177,0.2,0.55,0.72,0,1,0,0.3008,0
11269,12,4,16,AAR,ICN,CJU,467,0.7661,,0.55,0.8,0,0,1,0.4028,1
10688,8,0,18,KAL,ICN,CJU,467,0.4984,0.9,0.55,0.85,1,0,1,0.2552,0
10167,4,3,11,JJA,GMP,TAE,228,0.3589,0.85,0.35,0.72,0,0,0,0.106,0
10230,3,4,17,ESR,CJJ,GMP,233,0.15,0.3,0.85,0.6,0,0,0,0.3557,0
11343,2,6,18,JJA,GMP,CJU,453,0.5784,0.85,0.55,0.72,1,1,0,0.3249,1
11233,12,2,17,AAR,ICN,CJJ,195,0.272,0.9,0.3,0.8,0,0,1,0.3994,0
10741,10,6,22,ESR,ICN,GMP,444,0.5557,0.9,0.85,0.6,0,1,0,0.0832,1
10101,10,2,19,AAR,GMP,USN,219,0.1272,0.85,0.25,0.8,1,0,0,0.3477,0
10291,10,5,13,KAL,GMP,CJU,453,0.1327,0.85,0.55,0.85,0,1,0,0.2544,0
10445,7,3,18,AAR,CJU,TAE,295,,0.55,0.35,0.8,1,0,1,0.413,1
10879,7,2,20,ESR,GMP,KWJ,258,0.5605,0.85,0.3,0.6,1,0,1,0.2005,1
11078,2,2,20,ESR,PUS,YNY,396,0.684,0.6,0.2,0.6,1,0,0,0.3124,1
10740,11,0,20,KAL,CJU,YNY,423,0.2295,0.55,0.2,0.85,1,0,0,0.1703,0
10392,3,5,12,KAL,GMP,TAE,228,0.3087,0.85,0.35,0.85,0,1,0,0.2418,0
10087,2,2,10,AAR,CJU,CJJ,200,0.6348,0.55,0.3,0.8,0,0,0,0.251,0
10242,8,2,21,TWB,GMP,CJU,453,0.4355,0.85,0.55,0.68,1,0,1,0.4937,0
10667,7,2,16,AAR,CJU,YNY,429,0.5072,0.55,0.2,0.8,0,0,1,0.267,0
11252,5,1,9,AAR,CJU,YNY,461,0.6477,0.55,0.2,0.8,1,0,0,0.4392,1
10476,10,6,15,KAL,GMP,TAE,228,0.3168,0.85,0.35,0.85,0,1,0,0.3177,0
10045,1,1,9,AAR,TAE,KWJ,429,0.4018,0.35,0.3,0.8,1,0,1,0.2007,0
10789,7,3,13,KAL,GMP,TAE,228,0.3545,0.85,0.35,0.85,0,0,1,0.5314,0
11003,7,5,10,TWB,ICN,YNY,198,,0.9,0.2,0.68,0,1,1,0.3719,1
11138,5,0,16,KAL,TAE,CJJ,386,0.2717,0.35,0.3,0.85,0,0,0,0.3949,0
10025,10,6,19,AAR,PUS,GMP,328,0.288,0.6,0.85,0.8,1,1,0,0.2208,0
10833,6,4,7,AAR,ICN,GMP,274,0.3682,0.9,0.85,0.8,1,0,0,0.2979,1
11194,9,2,9,KAL,GMP,CJJ,374,0.4445,0.85,0.3,0.85,1,0,0,0.3497,0
10592,11,1,13,KAL,GMP,YNY,287,0.1368,0.85,0.2,0.85,0,0,0,0.5243,0
10643,11,2,7,KAL,GMP,KWJ,258,0.678,0.85,0.3,0.85,1,0,0,0.4824,1
10974,6,4,6,ESR,GMP,PUS,328,0.4533,0.85,0.6,0.6,0,0,0,0.0906,0
11057,6,2,16,KAL,KWJ,ICN,263,0.5334,0.3,0.9,0.85,0,0,0,0.3934,0
10110,9,3,9,AAR,PUS,CJJ,479,0.5884,0.6,0.3,0.8,1,0,0,0.1578,0
11161,7,1,15,KAL,ICN,CJU,467,0.3776,0.9,0.55,0.85,0,0,1,0.2599,0
10223,9,5,8,JJA,TAE,YNY,399,0.2701,0.35,0.2,0.72,1,1,0,0.1086,0
11053,7,5,22,JJA,ICN,CJJ,195,0.5189,0.9,0.3,0.72,0,1,1,0.0712,0
10723,11,2,16,KAL,PUS,KWJ,205,0.7043,0.6,0.3,0.85,0,0,0,0.2742,0
10056,1,1,20,AAR,GMP,CJU,453,0.8873,,0.55,0.8,1,0,1,0.0853,1
10165,6,1,7,ESR,ICN,CJJ,195,0.4127,0.9,0.3,0.6,1,0,0,0.1532,0
10254,4,2,13,TWB,PUS,CJJ,291,0.4771,0.6,0.3,0.68,0,0,0,0.2921,0
11073,10,0,14,AAR,GMP,CJU,453,0.2837,0.85,0.55,0.8,0,0,0,0.203,0
10643,11,2,7,KAL,GMP,KWJ,258,0.678,0.85,0.3,0.85,1,0,0,0.4824,1
10546,1,5,19,KAL,ICN,TAE,240,0.3718,0.9,0.35,0.85,1,1,1,0.4122,1
10478,1,6,11,ESR,GMP,PUS,328,0.3538,0.85,0.6,0.6,0,1,1,0.1977,0
10950,4,6,18,AAR,ICN,KWJ,263,0.2089,0.9,0.3,0.8,1,1,0,0.2624,0
10844,1,1,19,ESR,USN,YNY,453,0.7479,0.25,0.2,0.6,1,0,1,0.1338,1
10064,12,5,6,JJA,ICN,TAE,240,,0.9,0.35,0.72,0,1,1,0.2015,1
10414,2,4,21,AAR,ICN,CJJ,195,0.2909,0.9,0.3,0.8,1,0,0,0.2325,0
10385,1,6,11,ESR,ICN,GMP,282,0.5725,0.9,0.85,0.6,0,1,1,0.1595,1
10975,2,5,16,KAL,CJU,GMP,453,0.4736,0.55,0.85,0.85,0,1,0,0.1646,1
10885,10,4,18,JJA,ICN,CJU,467,0.2565,0.9,0.55,0.72,1,0,0,0.0695,1
10452,12,3,9,KAL,ICN,PUS,325,0.3047,0.9,0.6,0.85,1,0,1,0.074,1
10657,10,3,6,TWB,GMP,USN,323,,0.85,0.25,0.68,0,0,0,0.2779,0
10370,10,3,7,JJA,ICN,PUS,325,0.1674,0.9,0.6,0.72,1,0,0,0.2997,0
10690,10,3,17,TWB,ICN,KWJ,263,0.3584,0.9,0.3,0.68,0,0,0,0.4759,1
10220,11,6,12,AAR,ICN,CJU,467,0.2306,0.9,0.55,0.8,0,1,0,0.3704,0
11303,9,6,6,TWB,ICN,CJU,467,,0.9,0.55,0.68,0,1,0,0.1838,1
10022,5,2,17,AAR,ICN,CJJ,195,0.4278,0.9,0.3,0.8,0,0,0,0.0592,1
10761,3,1,13,JJA,ICN,PUS,325,0.3094,0.9,0.6,0.72,0,0,0,0.3154,0
10870,1,1,10,ESR,PUS,CJU,200,0.5678,0.6,0.55,0.6,0,0,1,0.4729,1
10421,12,2,16,JJA,PUS,CJJ,381,0.6185,0.6,0.3,0.72,0,0,1,0.2031,1
10200,12,0,9,TWB,ICN,TAE,240,0.7634,0.9,0.35,0.68,1,0,1,0.6235,1
10451,12,0,18,KAL,GMP,KWJ,258,0.3804,0.85,0.3,0.85,1,0,1,0.0768,1
11162,6,5,16,JJA,PUS,CJJ,350,0.4599,0.6,0.3,0.72,0,1,0,0.5517,1
11020,2,1,10,JJA,GMP,CJJ,240,0.3428,0.85,0.3,0.72,0,0,0,0.0758,1
10912,3,6,17,AAR,KWJ,CJJ,446,,0.3,0.3,0.8,0,1,0,0.2246,0
10697,9,3,13,TWB,PUS,YNY,323,0.3252,0.6,0.2,0.68,0,0,0,0.3727,1
10812,11,1,15,JJA,ICN,CJU,467,0.1138,0.9,0.55,0.72,0,0,0,0.2047,0
11237,1,2,14,JJA,ICN,CJJ,195,0.6294,0.9,0.3,0.72,0,0,1,0.2879,1
10653,3,2,7,TWB,PUS,YNY,430,0.5575,0.6,0.2,0.68,1,0,0,0.1003,0
10911,10,0,15,AAR,ICN,TAE,240,0.3094,0.9,0.35,0.8,0,0,0,0.2882,1
11050,2,5,21,TWB,GMP,USN,368,0.4351,0.85,0.25,0.68,1,1,0,0.0984,1
10506,6,5,17,JJA,PUS,GMP,328,0.4903,0.6,0.85,0.72,0,1,0,0.2091,0
11260,10,5,9,KAL,PUS,YNY,252,,0.6,0.2,0.85,1,1,0,0.4749,1
11256,2,5,22,JJA,ICN,CJJ,195,0.2299,0.9,0.3,0.72,0,1,0,0.182,0
10406,7,2,11,TWB,ICN,TAE,240,0.31,0.9,0.35,0.68,0,0,1,0.3058,0
10318,9,4,9,JJA,ICN,CJU,467,0.4169,0.9,0.55,0.72,1,0,0,0.4512,1
10184,9,1,6,KAL,PUS,GMP,328,0.1249,0.6,0.85,0.85,0,0,0,0.0248,1
11121,1,6,8,JJA,GMP,USN,458,,0.85,0.25,0.72,1,1,1,0.2648,1
11292,11,3,18,JJA,CJU,GMP,453,0.2437,0.55,0.85,0.72,1,0,0,0.5709,0
10610,11,1,22,AAR,GMP,ICN,360,0.1951,0.85,0.9,0.8,0,0,0,,0
10627,5,6,8,AAR,GMP,KWJ,258,0.5931,0.85,0.3,0.8,1,1,0,0.0919,1
10486,3,0,22,AAR,GMP,CJU,453,0.4615,0.85,0.55,0.8,0,0,0,0.1494,1
10279,1,2,10,AAR,ICN,USN,377,0.524,,0.25,0.8,0,0,1,0.0733,1
10631,9,4,16,ESR,ICN,PUS,325,0.2086,0.9,0.6,0.6,0,0,0,0.3231,0
10021,7,6,16,KAL,KWJ,CJU,469,0.6382,0.3,0.55,0.85,0,1,1,0.1742,1
10171,2,6,10,TWB,GMP,PUS,328,0.3526,0.85,0.6,0.68,0,1,0,0.1821,0
10902,1,3,16,JJA,GMP,ICN,498,0.7293,0.85,0.9,0.72,0,0,1,0.1415,0
11040,10,6,20,AAR,ICN,TAE,240,0.5061,0.9,0.35,0.8,1,1,0,0.2586,1
10177,9,2,17,ESR,GMP,TAE,228,0.2822,0.85,0.35,0.6,0,0,0,0.215,0
10328,1,2,18,KAL,GMP,TAE,228,0.4126,0.85,0.35,0.85,1,0,1,0.2097,1
10707,1,5,12,KAL,ICN,GMP,299,0.3875,0.9,0.85,0.85,0,1,1,0.3431,1
11223,12,5,14,TWB,ICN,CJU,467,0.3226,0.9,0.55,0.68,0,1,1,0.2592,0
10471,9,2,16,AAR,GMP,PUS,328,0.3137,0.85,0.6,0.8,0,0,0,0.3873,0
11283,5,6,17,KAL,ICN,PUS,325,0.5681,0.9,0.6,0.85,0,1,0,0.0718,0
10267,6,5,10,JJA,ICN,KWJ,263,0.4967,0.9,0.3,0.72,0,1,0,0.2315,1
10616,8,5,20,JJA,USN,ICN,377,0.5271,0.25,0.9,0.72,1,1,1,0.8783,1
10131,7,1,21,TWB,GMP,TAE,228,0.5262,0.85,0.35,0.68,1,0,1,,1
10866,9,2,10,KAL,CJU,KWJ,299,0.2742,0.55,0.3,0.85,0,0,0,0.3938,0
11346,12,2,6,TWB,GMP,CJU,453,0.4246,0.85,0.55,0.68,0,0,1,0.1228,0
11288,3,5,7,AAR,GMP,USN,499,0.3061,0.85,0.25,0.8,1,1,0,0.4862,0
10490,8,3,20,KAL,CJJ,TAE,386,0.7405,0.3,0.35,0.85,1,0,1,0.6015,1
10607,4,3,10,AAR,GMP,CJJ,487,0.2048,0.85,0.3,0.8,0,0,0,0.3301,0
11218,9,4,20,ESR,PUS,GMP,328,0.172,0.6,0.85,0.6,1,0,0,0.3469,0
11165,7,0,16,KAL,GMP,KWJ,258,0.3754,0.85,0.3,0.85,0,0,1,0.3502,0
10417,12,3,16,KAL,ICN,CJU,467,0.4769,0.9,0.55,0.85,0,0,1,0.3295,0
10153,12,1,7,TWB,ICN,PUS,325,0.3926,0.9,0.6,0.68,1,0,1,,1
10890,4,6,21,AAR,PUS,CJU,200,0.6027,0.6,0.55,0.8,1,1,0,0.3458,1
10850,8,1,16,KAL,ICN,CJU,467,0.3791,0.9,0.55,0.85,0,0,1,0.606,1
10280,1,0,14,AAR,ICN,CJJ,195,0.2744,0.9,0.3,0.8,0,0,1,0.1013,1
11035,1,1,11,KAL,ICN,GMP,464,0.3407,0.9,0.85,0.85,0,0,1,0.3803,0
10270,8,6,16,KAL,ICN,CJU,467,0.7764,0.9,0.55,0.85,0,1,1,0.4606,1
10097,3,6,20,KAL,GMP,ICN,420,0.2982,0.85,0.9,0.85,1,1,0,0.2961,1
10211,4,2,7,TWB,CJU,GMP,453,0.722,0.55,0.85,0.68,1,0,0,0.0885,1
10570,7,3,22,KAL,ICN,TAE,240,0.5545,0.9,0.35,0.85,0,0,1,0.1106,0
11344,7,2,7,KAL,GMP,CJU,453,0.9367,0.85,0.55,0.85,1,0,1,0.0459,1
10872,3,1,20,ESR,TAE,YNY,228,0.2504,0.35,0.2,0.6,1,0,0,0.0528,0
10533,2,1,17,KAL,TAE,PUS,484,0.4542,0.35,0.6,0.85,0,0,0,0.1929,0
11341,7,5,11,AAR,ICN,KWJ,263,0.3625,0.9,0.3,0.8,0,1,1,0.4693,1
11100,6,1,6,KAL,GMP,TAE,228,0.8142,0.85,0.35,0.85,0,0,0,0.2639,0
10713,9,1,9,AAR,PUS,TAE,267,0.2633,0.6,0.35,0.8,1,0,0,0.1899,0
10078,3,6,21,TWB,ICN,KWJ,263,,0.9,0.3,0.68,1,1,0,0.1752,0
10264,12,4,7,KAL,CJU,TAE,295,0.4711,0.55,0.35,0.85,1,0,1,0.3097,1
10413,4,0,7,JJA,ICN,USN,377,0.3759,0.9,0.25,0.72,1,0,0,0.1853,0
10150,1,5,12,AAR,GMP,USN,404,0.7794,0.85,0.25,0.8,0,1,1,0.2298,1
10470,12,2,16,TWB,CJJ,KWJ,233,0.6727,0.3,0.3,0.68,0,0,1,0.2878,0
10565,11,2,14,AAR,ICN,CJJ,195,0.6165,0.9,0.3,0.8,0,0,0,0.1703,0
10462,2,4,21,TWB,PUS,GMP,328,0.5347,0.6,0.85,0.68,1,0,0,0.2903,0
11278,10,0,22,KAL,ICN,YNY,198,0.3728,0.9,0.2,0.85,0,0,0,,0
10897,7,4,11,KAL,GMP,YNY,412,0.5334,0.85,0.2,0.85,0,0,1,0.4755,0
10696,4,6,19,AAR,GMP,TAE,228,0.4822,0.85,0.35,0.8,1,1,0,0.2169,0
11176,5,2,16,TWB,ICN,CJU,467,0.2348,0.9,0.55,0.68,0,0,0,0.2784,0
10929,6,2,20,ESR,GMP,CJU,453,0.54,0.85,0.55,0.6,1,0,0,0.3053,0
11215,1,3,19,AAR,TAE,PUS,494,0.3908,0.35,0.6,0.8,1,0,1,0.4724,1
10587,9,2,8,TWB,ICN,TAE,240,0.3123,0.9,0.35,0.68,1,0,0,0.0649,0
